"EnsemblGeneID","WaldStatistic"
"ENSG00000119471",3.76341850147867
"ENSG00000267795",3.76322306116755
"ENSG00000239306",3.76268436142598
"ENSG00000211790",3.76236336449551
"ENSG00000274576",3.76117202631796
"ENSG00000165816",3.75820392050581
"ENSG00000159625",3.75797942345864
"ENSG00000139445",3.75728821306613
"ENSG00000215386",3.75697129689476
"ENSG00000226174",3.75513422638138
"ENSG00000105369",3.75385544255013
"ENSG00000179603",3.75267117884945
"ENSG00000205838",3.75215143040018
"ENSG00000229205",3.75210264412282
"ENSG00000168491",3.75173848585261
"ENSG00000224715",3.75038119384347
"ENSG00000130584",3.75020843499745
"ENSG00000167306",3.74834561772581
"ENSG00000230479",3.74816763895596
"ENSG00000253223",3.7478684035254
"ENSG00000211946",3.74744026072643
"ENSG00000241657",3.74615707291985
"ENSG00000182903",3.74608737159135
"ENSG00000118307",3.74572777551658
"ENSG00000232653",3.74443346048767
"ENSG00000177125",3.7442903862411
"ENSG00000178467",3.74386891852411
"ENSG00000181577",3.74282130310944
"ENSG00000135898",3.74195570643859
"ENSG00000174844",3.74123485185622
"ENSG00000214279",3.73931028368165
"ENSG00000114480",3.73850873731809
"ENSG00000163947",3.73844161647856
"ENSG00000196867",3.73818771602341
"ENSG00000011258",3.73760207914223
"ENSG00000110693",3.73622198550239
"ENSG00000270300",3.73329950449559
"ENSG00000278195",3.73295903296192
"ENSG00000262484",3.72921366022911
"ENSG00000273820",3.72887232546594
"ENSG00000177272",3.72636832179178
"ENSG00000187736",3.72587675716196
"ENSG00000074657",3.72482983622115
"ENSG00000103199",3.7226933308333
"ENSG00000251667",3.72246442993604
"ENSG00000156345",3.72188258736749
"ENSG00000095319",3.72128690419482
"ENSG00000249574",3.71974235528903
"ENSG00000049167",3.71950685030865
"ENSG00000272902",3.71868422174656
"ENSG00000211806",3.71863835887637
"ENSG00000196584",3.71851389475496
"ENSG00000267169",3.71654875835521
"ENSG00000106789",3.71637132986553
"ENSG00000105366",3.71490693136195
"ENSG00000160201",3.7141873691381
"ENSG00000114904",3.71173667681413
"ENSG00000006025",3.71119984843695
"ENSG00000165195",3.71004205021036
"ENSG00000113396",3.71002999560547
"ENSG00000164778",3.70927918624114
"ENSG00000227191",3.70848743249402
"ENSG00000101405",3.70831330851159
"ENSG00000155792",3.70560232383223
"ENSG00000172139",3.70435368671384
"ENSG00000134253",3.70396603714047
"ENSG00000162444",3.70387623380468
"ENSG00000260898",3.70363052333022
"ENSG00000173085",3.70311551638714
"ENSG00000211788",3.70282401279821
"ENSG00000090339",3.70273752788845
"ENSG00000122188",3.70269711014217
"ENSG00000270112",3.70135563011362
"ENSG00000214851",3.70122958515781
"ENSG00000160791",3.70122521576218
"ENSG00000155324",3.70068097789502
"ENSG00000135338",3.70055286473818
"ENSG00000211725",3.69967425722135
"ENSG00000129422",3.69944428882357
"ENSG00000211974",3.6984429055424
"ENSG00000264269",3.69810506008137
"ENSG00000233901",3.69706436917992
"ENSG00000164483",3.69661538039777
"ENSG00000247708",3.69596964271495
"ENSG00000228063",3.69508976133149
"ENSG00000169057",3.6942145524894
"ENSG00000229619",3.69405484884242
"ENSG00000141371",3.69253288008631
"ENSG00000126705",3.69208707205957
"ENSG00000103184",3.69186610901234
"ENSG00000180730",3.69183624524561
"ENSG00000101417",3.69148288539435
"ENSG00000205786",3.68994919086725
"ENSG00000075218",3.68858725438265
"ENSG00000184007",3.68849924712897
"ENSG00000197451",3.68800325170221
"ENSG00000169884",3.68719711368766
"ENSG00000180549",3.6846824805115
"ENSG00000267698",3.68455843981218
"ENSG00000126883",3.68335809732411
"ENSG00000226777",3.68267205262333
"ENSG00000106852",3.68246397416776
"ENSG00000094804",3.68204912970145
"ENSG00000196466",3.68194320798995
"ENSG00000174586",3.68175178543976
"ENSG00000164338",3.68173601601882
"ENSG00000233337",3.68031795775883
"ENSG00000211721",3.6796522408582
"ENSG00000270959",3.67946371828999
"ENSG00000147180",3.67730612443377
"ENSG00000228624",3.67620237938173
"ENSG00000157693",3.67603381768258
"ENSG00000189298",3.67600282109905
"ENSG00000122970",3.67366278073057
"ENSG00000197548",3.67097789070762
"ENSG00000144848",3.67058857744636
"ENSG00000076770",3.67053706941672
"ENSG00000226491",3.66972528869885
"ENSG00000124334",3.66958055542046
"ENSG00000152382",3.66709462755213
"ENSG00000226397",3.66675695175387
"ENSG00000234423",3.66664883543858
"ENSG00000149735",3.66533363747453
"ENSG00000235304",3.66465418340091
"ENSG00000148357",3.66424850817188
"ENSG00000224809",3.66376222605006
"ENSG00000181617",3.66348162688151
"ENSG00000120071",3.6633529281935
"ENSG00000080298",3.66318901239675
"ENSG00000051180",3.66284862334864
"ENSG00000245598",3.66172240151703
"ENSG00000104894",3.66104892630412
"ENSG00000116396",3.66061657155459
"ENSG00000136881",3.66056785064738
"ENSG00000162227",3.66055812079267
"ENSG00000224717",3.660487600348
"ENSG00000100242",3.65933629103883
"ENSG00000197857",3.65709324993855
"ENSG00000157625",3.6570486614027
"ENSG00000255423",3.65438679613153
"ENSG00000149634",3.65340676447019
"ENSG00000177283",3.65328160639251
"ENSG00000127220",3.65166879518479
"ENSG00000132185",3.65045745767544
"ENSG00000135469",3.65023808209636
"ENSG00000095370",3.6502311813184
"ENSG00000174448",3.64891931781758
"ENSG00000168778",3.64821931013049
"ENSG00000113838",3.6464661152753
"ENSG00000135436",3.64624105860097
"ENSG00000036549",3.64602395869721
"ENSG00000162009",3.64532919897144
"ENSG00000170085",3.64356039098276
"ENSG00000125257",3.64338003021238
"ENSG00000188322",3.64295295994116
"ENSG00000173258",3.64212665198805
"ENSG00000171551",3.64211603810912
"ENSG00000121989",3.64210967110075
"ENSG00000252620",3.64182679852669
"ENSG00000198561",3.64164444468124
"ENSG00000186472",3.64127208651939
"ENSG00000109472",3.63952941623255
"ENSG00000158711",3.63926854560912
"ENSG00000104946",3.63903305827631
"ENSG00000197818",3.63841718144304
"ENSG00000142530",3.63754146860411
"ENSG00000148835",3.63697335654774
"ENSG00000180539",3.63662467433985
"ENSG00000091164",3.636412463637
"ENSG00000215424",3.63561484589495
"ENSG00000221869",3.635466521365
"ENSG00000197332",3.63413328523592
"ENSG00000211803",3.63409044187977
"ENSG00000111537",3.63292196786837
"ENSG00000065320",3.63270680038369
"ENSG00000176753",3.63194530758705
"ENSG00000249637",3.63125310829212
"ENSG00000161888",3.63057745463392
"ENSG00000164691",3.63024961489141
"ENSG00000166803",3.62986966864558
"ENSG00000173402",3.62977822171803
"ENSG00000232656",3.62772480193245
"ENSG00000150637",3.62729711911952
"ENSG00000224401",3.6267428222041
"ENSG00000258725",3.62581228128327
"ENSG00000119004",3.62336379033952
"ENSG00000169495",3.62252182538323
"ENSG00000165511",3.62170154907376
"ENSG00000124196",3.62167945792562
"ENSG00000188807",3.62097055019176
"ENSG00000188266",3.61856985652032
"ENSG00000176728",3.61756281757354
"ENSG00000112309",3.61751110394471
"ENSG00000283297",3.61740716899558
"ENSG00000211779",3.61737910380787
"ENSG00000105327",3.6166929239927
"ENSG00000104921",3.61557109141992
"ENSG00000170858",3.61336190965072
"ENSG00000152242",3.61293653061856
"ENSG00000119547",3.61241378807304
"ENSG00000227354",3.61200651453264
"ENSG00000271913",3.61077901606296
"ENSG00000188811",3.61049078023402
"ENSG00000257596",3.60942369919364
"ENSG00000183647",3.608749877778
"ENSG00000125650",3.6072374497837
"ENSG00000204581",3.60469053757683
"ENSG00000211791",3.60358615229934
"ENSG00000168395",3.60303534323683
"ENSG00000075826",3.60274837157995
"ENSG00000174226",3.60248492887805
"ENSG00000114735",3.60105649200391
"ENSG00000166501",3.60076079759801
"ENSG00000223930",3.60009691738108
"ENSG00000126870",3.5991973474287
"ENSG00000106415",3.598258182738
"ENSG00000234390",3.59813491698234
"ENSG00000283674",3.59789720050471
"ENSG00000225778",3.59666964726032
"ENSG00000189046",3.5964320978525
"ENSG00000254266",3.596266107305
"ENSG00000259456",3.59564368797685
"ENSG00000182870",3.594908294093
"ENSG00000149308",3.59485713495839
"ENSG00000157823",3.59339891122906
"ENSG00000164171",3.59177616664756
"ENSG00000124608",3.59156207005797
"ENSG00000228775",3.59100133013155
"ENSG00000213394",3.59050920144321
"ENSG00000168887",3.58969459397618
"ENSG00000273148",3.5881837102872
"ENSG00000166337",3.58790117493733
"ENSG00000101444",3.58645717207308
"ENSG00000261408",3.5858861286245
"ENSG00000254220",3.58110172872523
"ENSG00000188856",3.5810402026546
"ENSG00000172554",3.58103357764547
"ENSG00000113595",3.58084063030927
"ENSG00000155850",3.5780152841334
"ENSG00000087087",3.57769324366655
"ENSG00000113088",3.57689633237743
"ENSG00000203952",3.57650409192795
"ENSG00000132819",3.57646313647677
"ENSG00000145194",3.57497974914029
"ENSG00000135821",3.57495414336458
"ENSG00000253327",3.57488973948286
"ENSG00000008323",3.57464733632021
"ENSG00000047410",3.57455445558609
"ENSG00000168411",3.57422276587241
"ENSG00000172340",3.57142906915562
"ENSG00000164808",3.57046210943948
"ENSG00000113658",3.56879234194381
"ENSG00000230224",3.5683910235634
"ENSG00000183734",3.56837972642065
"ENSG00000144837",3.56794908691405
"ENSG00000204060",3.56752522394761
"ENSG00000112936",3.56610361932596
"ENSG00000132821",3.56507965933991
"ENSG00000118707",3.56498038385109
"ENSG00000131379",3.56443644951734
"ENSG00000230099",3.56413309575775
"ENSG00000189431",3.56286597171524
"ENSG00000089091",3.56173242234214
"ENSG00000214290",3.56165458431013
"ENSG00000171097",3.56117432097806
"ENSG00000282431",3.55990799121464
"ENSG00000187535",3.55862573034697
"ENSG00000179021",3.55716704927838
"ENSG00000168781",3.5566334419263
"ENSG00000101974",3.5565192646764
"ENSG00000226167",3.55639239154594
"ENSG00000126778",3.55518982618131
"ENSG00000230725",3.55506773065491
"ENSG00000249906",3.55474190148077
"ENSG00000130707",3.55435337327256
"ENSG00000005981",3.55372798373792
"ENSG00000173480",3.55332703043345
"ENSG00000143179",3.55236143449465
"ENSG00000121905",3.5521327634401
"ENSG00000188033",3.55196014897449
"ENSG00000275183",3.55085193285205
"ENSG00000226051",3.55083257059455
"ENSG00000184139",3.55020026682874
"ENSG00000119915",3.54985658791493
"ENSG00000124406",3.54983722892087
"ENSG00000110514",3.54928389990092
"ENSG00000109101",3.54856752896048
"ENSG00000265939",3.54715352953848
"ENSG00000149474",3.54686382606157
"ENSG00000079112",3.54631297721415
"ENSG00000197323",3.54623128729127
"ENSG00000123154",3.54571545772132
"ENSG00000134291",3.54495475989637
"ENSG00000181885",3.54491427624417
"ENSG00000165480",3.54447013440869
"ENSG00000135108",3.54432701249346
"ENSG00000108848",3.54411075518041
"ENSG00000277654",3.53964080342957
"ENSG00000137941",3.53923677969983
"ENSG00000196981",3.53917420202381
"ENSG00000155542",3.53839469447275
"ENSG00000211804",3.53766620342929
"ENSG00000189283",3.53675991480971
"ENSG00000077420",3.53559251197747
"ENSG00000167074",3.53544666834148
"ENSG00000227256",3.53496569540264
"ENSG00000121454",3.53479246918972
"ENSG00000276597",3.53057428461004
"ENSG00000211710",3.52994312844124
"ENSG00000120278",3.52830479308224
"ENSG00000177058",3.52823496577478
"ENSG00000183117",3.52805469386335
"ENSG00000116852",3.5277037800399
"ENSG00000176840",3.52451291204877
"ENSG00000228140",3.52404190356771
"ENSG00000160207",3.52376430469389
"ENSG00000171044",3.52328571569727
"ENSG00000259488",3.52324979500729
"ENSG00000096717",3.52236688372326
"ENSG00000204882",3.52213747962154
"ENSG00000196329",3.52104028576476
"ENSG00000111912",3.52084168613672
"ENSG00000066136",3.51996385161926
"ENSG00000080345",3.51926219519253
"ENSG00000176945",3.51696303144748
"ENSG00000130513",3.51670625795841
"ENSG00000211727",3.51599784909287
"ENSG00000231181",3.51562056978197
"ENSG00000075429",3.51543153762016
"ENSG00000099958",3.51539578625582
"ENSG00000287232",3.51475234604899
"ENSG00000214961",3.51426593528987
"ENSG00000114698",3.51369447828066
"ENSG00000164305",3.51183047764391
"ENSG00000166707",3.51122645283137
"ENSG00000211796",3.51115914158481
"ENSG00000102924",3.51076445953172
"ENSG00000183741",3.51020464368743
"ENSG00000085382",3.51011718423664
"ENSG00000179152",3.50992691831372
"ENSG00000211810",3.5097361568017
"ENSG00000259203",3.50919855202334
"ENSG00000188647",3.50886489523182
"ENSG00000250412",3.50764183602903
"ENSG00000139133",3.5071958690993
"ENSG00000085872",3.50589452499324
"ENSG00000186212",3.50402865680195
"ENSG00000166135",3.50386762055799
"ENSG00000132485",3.50374972312859
"ENSG00000167615",3.50317874540169
"ENSG00000125944",3.50227516158612
"ENSG00000211815",3.50203667562624
"ENSG00000111732",3.50199532503607
"ENSG00000172667",3.50063954276798
"ENSG00000120437",3.50036763257486
"ENSG00000274276",3.49885730220632
"ENSG00000167483",3.49876199742963
"ENSG00000174010",3.49728781281011
"ENSG00000175449",3.49618470057796
"ENSG00000267041",3.49594970424471
"ENSG00000144959",3.4957981346804
"ENSG00000133250",3.49556634087757
"ENSG00000179915",3.4946209149717
"ENSG00000169220",3.49305584198655
"ENSG00000189419",3.49136425012504
"ENSG00000211695",3.49122334535434
"ENSG00000263766",3.49092895086583
"ENSG00000081019",3.49004949829923
"ENSG00000136457",3.48915831537294
"ENSG00000215114",3.48842348293616
"ENSG00000218631",3.48828425115984
"ENSG00000122971",3.48784239020599
"ENSG00000163964",3.48764503350466
"ENSG00000111203",3.48752585379672
"ENSG00000106077",3.4849749246944
"ENSG00000129535",3.48442605751902
"ENSG00000101751",3.48420010465244
"ENSG00000172534",3.48392673099487
"ENSG00000224023",3.48327508346398
"ENSG00000152520",3.48248195570735
"ENSG00000160352",3.48220839607586
"ENSG00000213658",3.4817400398105
"ENSG00000211771",3.48067003467105
"ENSG00000128815",3.48051883247348
"ENSG00000162591",3.4796096248669
"ENSG00000188282",3.47929498882305
"ENSG00000036565",3.47719748369515
"ENSG00000166938",3.47659704657383
"ENSG00000184669",3.47628211435378
"ENSG00000020633",3.47407723070181
"ENSG00000287364",3.47350971552328
"ENSG00000277200",3.46989356584421
"ENSG00000079999",3.46969314579783
"ENSG00000211798",3.46940303970031
"ENSG00000185198",3.46874432356478
"ENSG00000114547",3.46740586441971
"ENSG00000198791",3.46705913589047
"ENSG00000163040",3.46699270107161
"ENSG00000128159",3.46674650793964
"ENSG00000166801",3.4661227790929
"ENSG00000123737",3.46469930205255
"ENSG00000104885",3.46406016252654
"ENSG00000211792",3.46402569430968
"ENSG00000248677",3.46320536270019
"ENSG00000131477",3.4630239911275
"ENSG00000256128",3.46271877133023
"ENSG00000158161",3.46184467330305
"ENSG00000171540",3.46160778670626
"ENSG00000198700",3.46145949924693
"ENSG00000151729",3.46021769988009
"ENSG00000278090",3.45969232887055
"ENSG00000117616",3.45927083887228
"ENSG00000132465",3.45920534214525
"ENSG00000040341",3.45879502738785
"ENSG00000244274",3.45710004543007
"ENSG00000237765",3.45689178905943
"ENSG00000146802",3.45635474623715
"ENSG00000198788",3.45555505793094
"ENSG00000003436",3.4548954322282
"ENSG00000122432",3.45404966701223
"ENSG00000189238",3.45378748234011
"ENSG00000177993",3.45104902423029
"ENSG00000197429",3.44909032388303
"ENSG00000187790",3.44833689195819
"ENSG00000224905",3.447836871213
"ENSG00000102384",3.44773545678693
"ENSG00000079101",3.44730247903329
"ENSG00000160218",3.44604193924583
"ENSG00000273247",3.44592066315926
"ENSG00000273024",3.44573570353629
"ENSG00000100365",3.44568055467114
"ENSG00000231806",3.44560630720914
"ENSG00000198585",3.44524908048469
"ENSG00000214367",3.44375306234147
"ENSG00000246366",3.44373940712735
"ENSG00000179144",3.44333571400226
"ENSG00000226833",3.44279383363178
"ENSG00000080986",3.44273239808545
"ENSG00000264569",3.44265589525218
"ENSG00000072803",3.44199894635369
"ENSG00000102096",3.43868052626913
"ENSG00000188321",3.43848614942715
"ENSG00000178395",3.43840199380778
"ENSG00000130844",3.43723005119637
"ENSG00000198315",3.43716858128581
"ENSG00000283103",3.43604168433838
"ENSG00000232788",3.43599308351115
"ENSG00000213160",3.43459183654113
"ENSG00000236213",3.43307503853071
"ENSG00000206557",3.433023998938
"ENSG00000069974",3.43273539299616
"ENSG00000111605",3.43106178651751
"ENSG00000135951",3.43086839021254
"ENSG00000236287",3.42973981333177
"ENSG00000271270",3.42945852526918
"ENSG00000142634",3.42810754081473
"ENSG00000138771",3.42676475036984
"ENSG00000230054",3.42631690738337
"ENSG00000188958",3.42489948554169
"ENSG00000188603",3.4244158097936
"ENSG00000230424",3.42420399945368
"ENSG00000144749",3.42300448475645
"ENSG00000155827",3.42289058492931
"ENSG00000204661",3.42216406344729
"ENSG00000112877",3.42206077096843
"ENSG00000237222",3.4215582946603
"ENSG00000283063",3.42004177252719
"ENSG00000175928",3.41980893803582
"ENSG00000128573",3.41826704542794
"ENSG00000171130",3.41806198832605
"ENSG00000162522",3.41804821804579
"ENSG00000204929",3.41748307956457
"ENSG00000188779",3.41698327359313
"ENSG00000178977",3.41671012127083
"ENSG00000130734",3.41502112335905
"ENSG00000153093",3.41422451640802
"ENSG00000274925",3.41403398753677
"ENSG00000080200",3.41368701097292
"ENSG00000152253",3.41336234604292
"ENSG00000197933",3.41331400385901
"ENSG00000185515",3.41266943633613
"ENSG00000196220",3.40997186292039
"ENSG00000253958",3.40983957755694
"ENSG00000171574",3.40904484189294
"ENSG00000168077",3.40817569118999
"ENSG00000178028",3.40784516723726
"ENSG00000226308",3.40781128282367
"ENSG00000138061",3.40756949521201
"ENSG00000136518",3.40756772529794
"ENSG00000131650",3.40698566106994
"ENSG00000283787",3.40575353763727
"ENSG00000131116",3.40346844865601
"ENSG00000172482",3.40197531832344
"ENSG00000126353",3.40177283346008
"ENSG00000241370",3.40077493264429
"ENSG00000257243",3.40037186351835
"ENSG00000076662",3.39875110943571
"ENSG00000105497",3.39865694747302
"ENSG00000119231",3.39857008526287
"ENSG00000168917",3.39836359308515
"ENSG00000144580",3.39613490531921
"ENSG00000104964",3.39459132329322
"ENSG00000175262",3.39363822505849
"ENSG00000068137",3.39286766472704
"ENSG00000211747",3.39275074926017
"ENSG00000211598",3.39254969676103
"ENSG00000111913",3.39224678303623
"ENSG00000137815",3.39151391835991
"ENSG00000196646",3.3902042402777
"ENSG00000153015",3.38919981891452
"ENSG00000107593",3.38873014583917
"ENSG00000262468",3.3884193695674
"ENSG00000122787",3.3874360727203
"ENSG00000149532",3.38720936316552
"ENSG00000163535",3.38627372561266
"ENSG00000132639",3.38618964189559
"ENSG00000035720",3.38559782649729
"ENSG00000135392",3.3841021290315
"ENSG00000148344",3.38275940357967
"ENSG00000152931",3.38266679236187
"ENSG00000140015",3.38234524687057
"ENSG00000233701",3.38207935008702
"ENSG00000237914",3.38184065909909
"ENSG00000162396",3.37951411097437
"ENSG00000009780",3.37691742974738
"ENSG00000122779",3.37604627318616
"ENSG00000188827",3.37579826135239
"ENSG00000112282",3.375686718523
"ENSG00000112299",3.37544344611988
"ENSG00000254030",3.37460663418208
"ENSG00000166823",3.37451441038901
"ENSG00000124772",3.37416506840727
"ENSG00000104859",3.37302092309593
"ENSG00000181240",3.37275427795571
"ENSG00000105131",3.37249452904115
"ENSG00000232124",3.37018312153469
"ENSG00000128322",3.36952450171228
"ENSG00000182685",3.36900484627861
"ENSG00000163517",3.36895644779616
"ENSG00000110025",3.36711200425167
"ENSG00000251039",3.36665581912391
"ENSG00000185792",3.36658593541584
"ENSG00000100028",3.36590393478182
"ENSG00000119640",3.36577926514351
"ENSG00000146453",3.36522518290699
"ENSG00000122543",3.3649390478746
"ENSG00000182389",3.36486625063907
"ENSG00000188162",3.36483273043827
"ENSG00000064703",3.36476131534618
"ENSG00000275004",3.36449985908334
"ENSG00000172602",3.36397244715593
"ENSG00000163714",3.36280190302501
"ENSG00000100997",3.36273503004854
"ENSG00000108001",3.36207665492325
"ENSG00000132522",3.36155624519723
"ENSG00000164008",3.3610345606722
"ENSG00000148297",3.36011870096353
"ENSG00000175279",3.36005416767822
"ENSG00000186399",3.35984268804146
"ENSG00000236423",3.35933278519711
"ENSG00000156222",3.35897565551438
"ENSG00000249846",3.35672341367673
"ENSG00000109790",3.35607038633653
"ENSG00000234750",3.35440417202913
"ENSG00000198625",3.35377979318645
"ENSG00000105852",3.35261718501693
"ENSG00000243004",3.35194444917495
"ENSG00000197410",3.35037655771476
"ENSG00000112367",3.34764080010912
"ENSG00000144331",3.34637446002445
"ENSG00000143457",3.34487386995464
"ENSG00000185433",3.34369081137241
"ENSG00000161929",3.34361626247243
"ENSG00000154309",3.34314655035658
"ENSG00000171428",3.3419232634979
"ENSG00000125703",3.34174014585178
"ENSG00000250506",3.34141665548067
"ENSG00000205572",3.34064571262102
"ENSG00000126882",3.33954259714153
"ENSG00000181392",3.33935760122679
"ENSG00000156256",3.33931747036186
"ENSG00000164048",3.33893934770178
"ENSG00000214212",3.33841631591327
"ENSG00000222033",3.33714174211669
"ENSG00000130943",3.33709403065116
"ENSG00000154122",3.33682832845237
"ENSG00000083454",3.33649919191833
"ENSG00000164754",3.33565546288534
"ENSG00000254505",3.33417429811704
"ENSG00000119669",3.33366597474752
"ENSG00000133639",3.33363287168715
"ENSG00000132024",3.33229159947893
"ENSG00000128567",3.33203291133203
"ENSG00000233057",3.33159228621121
"ENSG00000135747",3.33090872592807
"ENSG00000075035",3.33084250129103
"ENSG00000137871",3.33032159976568
"ENSG00000198783",3.32960290601391
"ENSG00000074370",3.32891816484786
"ENSG00000287620",3.3287381609509
"ENSG00000261520",3.32838953760976
"ENSG00000146757",3.32804631319526
"ENSG00000169957",3.32785177994013
"ENSG00000205667",3.32635487294087
"ENSG00000185090",3.32563473366838
"ENSG00000129351",3.32471862081988
"ENSG00000211728",3.32369389390889
"ENSG00000231439",3.32258849039438
"ENSG00000211785",3.32190899159141
"ENSG00000134780",3.32189203492125
"ENSG00000215788",3.32038082044131
"ENSG00000245275",3.31875308982951
"ENSG00000099256",3.31845533493441
"ENSG00000083720",3.3181696118311
"ENSG00000232587",3.31549681805769
"ENSG00000168743",3.3141188120894
"ENSG00000130287",3.31367014037544
"ENSG00000196421",3.31268421113435
"ENSG00000162373",3.31020657981996
"ENSG00000143365",3.31001960943777
"ENSG00000232869",3.30914684161815
"ENSG00000111231",3.30753388182865
"ENSG00000111249",3.30752625373232
"ENSG00000103089",3.30678109415076
"ENSG00000211930",3.3063458154308
"ENSG00000166664",3.30587185234211
"ENSG00000168806",3.3053083067954
"ENSG00000102445",3.30459905486658
"ENSG00000039650",3.30332596859393
"ENSG00000196782",3.30311884243754
"ENSG00000261418",3.30303564999196
"ENSG00000124251",3.30285760177261
"ENSG00000286219",3.30285229522275
"ENSG00000154743",3.30224833774095
"ENSG00000116539",3.30215751663728
"ENSG00000136932",3.30174494131702
"ENSG00000166866",3.30112940306436
"ENSG00000205143",3.29977223507414
"ENSG00000229222",3.29856866652963
"ENSG00000116793",3.29839544673311
"ENSG00000127129",3.29691225953797
"ENSG00000156127",3.29629220376043
"ENSG00000205038",3.29548490990005
"ENSG00000211650",3.29506340599985
"ENSG00000141026",3.29505754547828
"ENSG00000224424",3.29478770173605
"ENSG00000089558",3.2942286493997
"ENSG00000122515",3.29355037045765
"ENSG00000237254",3.29342216143417
"ENSG00000211820",3.29323344518839
"ENSG00000184828",3.29132082426122
"ENSG00000123570",3.29067245999009
"ENSG00000135541",3.28969684469473
"ENSG00000272097",3.28922540776827
"ENSG00000004455",3.2888500902524
"ENSG00000153060",3.28748131523683
"ENSG00000101057",3.28598165304523
"ENSG00000152223",3.28492071479035
"ENSG00000093009",3.28451327531614
"ENSG00000176024",3.28393939332041
"ENSG00000175697",3.28164221320286
"ENSG00000186951",3.28141358032232
"ENSG00000060762",3.2802628944989
"ENSG00000134444",3.27962894401142
"ENSG00000129696",3.2796221668516
"ENSG00000136861",3.27881290655701
"ENSG00000100368",3.27850013177679
"ENSG00000105204",3.27811128187541
"ENSG00000244998",3.27803902287179
"ENSG00000204653",3.27723230177216
"ENSG00000103723",3.27679726961091
"ENSG00000134070",3.27597942297994
"ENSG00000183878",3.27508448256944
"ENSG00000196793",3.27499011671969
"ENSG00000113494",3.27428772677371
"ENSG00000168522",3.27378057735285
"ENSG00000112079",3.27303573621688
"ENSG00000113328",3.27291052974771
"ENSG00000224875",3.27138787042714
"ENSG00000136999",3.27126589471543
"ENSG00000252498",3.27100271395482
"ENSG00000151304",3.27054597604996
"ENSG00000139835",3.27042503998949
"ENSG00000267221",3.26985562023006
"ENSG00000148229",3.26884666078489
"ENSG00000112541",3.26647212995605
"ENSG00000241294",3.2656900574605
"ENSG00000267244",3.26551781809239
"ENSG00000164438",3.26522530115385
"ENSG00000164398",3.2648114061746
"ENSG00000243943",3.26442705303284
"ENSG00000205978",3.26396797749879
"ENSG00000254503",3.26385319665247
"ENSG00000146067",3.26312769577033
"ENSG00000245205",3.26256072059696
"ENSG00000257283",3.26142592532667
"ENSG00000099338",3.26140810208713
"ENSG00000180182",3.2613346748433
"ENSG00000141965",3.26088591299606
"ENSG00000074966",3.26032860435043
"ENSG00000119227",3.26003433378037
"ENSG00000186020",3.2596126025555
"ENSG00000197044",3.25908746109636
"ENSG00000145882",3.25895317842682
"ENSG00000133740",3.25849023877676
"ENSG00000182508",3.25719768386254
"ENSG00000204438",3.25715199107007
"ENSG00000078549",3.2558580598409
"ENSG00000043143",3.25540485296012
"ENSG00000263893",3.25395339159303
"ENSG00000236668",3.25288156647599
"ENSG00000137285",3.25206139464022
"ENSG00000237489",3.25192708549408
"ENSG00000159685",3.25183561171906
"ENSG00000166839",3.25174750638533
"ENSG00000131503",3.25116878525403
"ENSG00000028137",3.24708054114312
"ENSG00000123700",3.24672296556602
"ENSG00000177646",3.24591938301861
"ENSG00000285967",3.24572627146817
"ENSG00000143375",3.24442755518829
"ENSG00000167815",3.24371845168345
"ENSG00000112078",3.24296280965792
"ENSG00000263956",3.24272279670043
"ENSG00000175267",3.24223982715568
"ENSG00000148950",3.2413251021397
"ENSG00000137571",3.24001668703125
"ENSG00000231057",3.23966519300158
"ENSG00000092200",3.23908796904029
"ENSG00000160013",3.23875782109526
"ENSG00000160408",3.23797199313395
"ENSG00000144619",3.23785884983205
"ENSG00000160058",3.23756303689609
"ENSG00000255398",3.2373734960207
"ENSG00000218565",3.23570502376555
"ENSG00000204859",3.2353864964448
"ENSG00000120159",3.23522869531473
"ENSG00000229536",3.23514440575447
"ENSG00000158234",3.23513205634692
"ENSG00000187808",3.23430654381278
"ENSG00000141027",3.23291724001094
"ENSG00000197016",3.23209420696895
"ENSG00000197162",3.23140560878988
"ENSG00000211637",3.23102880200534
"ENSG00000049089",3.23051099442441
"ENSG00000260884",3.22912607266422
"ENSG00000123815",3.2281419801334
"ENSG00000101391",3.22807428300356
"ENSG00000112053",3.22796055013532
"ENSG00000213203",3.22777483675549
"ENSG00000243238",3.22685046273251
"ENSG00000143195",3.22549960367972
"ENSG00000197822",3.22444361247396
"ENSG00000183765",3.22429864546093
"ENSG00000003756",3.22259459264504
"ENSG00000025156",3.22159654825794
"ENSG00000188917",3.22065268904212
"ENSG00000241316",3.22034083866281
"ENSG00000133226",3.22012641766279
"ENSG00000198482",3.21939888863872
"ENSG00000005421",3.21819564277627
"ENSG00000179532",3.21768419585653
"ENSG00000110934",3.21673679523343
"ENSG00000230870",3.21666614997422
"ENSG00000044115",3.21642628832833
"ENSG00000205592",3.21523416098014
"ENSG00000126768",3.21473827779741
"ENSG00000111261",3.21469023316227
"ENSG00000137337",3.21448415524653
"ENSG00000083812",3.21318335998669
"ENSG00000145675",3.2125736801306
"ENSG00000132874",3.21238348023261
"ENSG00000231587",3.21210838546321
"ENSG00000110887",3.21018268832731
"ENSG00000123607",3.2099796637462
"ENSG00000141560",3.20978100891305
"ENSG00000255152",3.20916076534001
