"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"ENSG00000007516",303.617748345007,-0.408582728444306,0.485151070689379,-0.842176289261256,0.399689283683768,0.57889726338378,"BAIAP3"
"ENSG00000007520",2269.23226843056,0.332617798208336,0.215936246398342,1.54035185734751,0.123474609644263,0.265946811903827,"TSR3"
"ENSG00000007541",2678.50663493768,-0.297198875935641,0.241816827771856,-1.22902478985472,0.219062511662664,0.391589839785699,"PIGQ"
"ENSG00000007545",1032.91136833601,-0.0774259521929191,0.177823865254227,-0.435408104993256,0.6632662283462,0.794324849194194,"CRAMP1"
"ENSG00000007866",3920.02930401901,0.413279533959179,0.186595559964714,2.2148412000657,0.0267709662045037,0.0892954344392159,"TEAD3"
"ENSG00000007908",199.344546525589,0.783970990207879,0.612897295167173,1.27912294015598,0.200853766516499,0.370266485573162,"SELE"
"ENSG00000007923",1756.54348709104,0.0161740030640969,0.234035265301155,0.0691092560058602,0.944902653418767,0.970536653234959,"DNAJC11"
"ENSG00000007933",173.962924733058,2.3652377529852,0.743344948863888,3.1818844758415,0.00146320169697282,0.0105001261629769,"FMO3"
"ENSG00000007944",2126.07807270228,-1.60754352776139,0.302562465369994,-5.31309634126485,1.07778019649066e-07,5.82598887203999e-06,"MYLIP"
"ENSG00000007952",135.00361525581,0.428822477528409,0.297708772242813,1.440409277489,0.149751640428246,0.304047622194887,"NOX1"
"ENSG00000007968",1963.46388116273,0.910005091318556,0.310682617794335,2.92905054611379,0.00339999128001998,0.0196804414677662,"E2F2"
"ENSG00000008018",12473.5320736732,0.232421813809802,0.234161522138186,0.992570477367506,0.320919317941533,0.503069687674743,"PSMB1"
"ENSG00000008056",111.12585800225,0.759007529241075,0.605995381833399,1.25249721696682,0.210388741780072,0.381750237518532,"SYN1"
"ENSG00000008083",2366.57040252411,-0.0470734418992396,0.284123829832941,-0.16567931639848,0.868409324198678,0.927762268968508,"JARID2"
"ENSG00000008086",704.280315374077,-0.0338454985964924,0.313454420271173,-0.107975821707068,0.914014871541729,0.952995138178668,"CDKL5"
"ENSG00000008118",38.2827261342619,-2.31083914188162,0.314387767226896,-7.35028325772571,1.97787257400869e-13,6.83442601585939e-11,"CAMK1G"
