"ID","aDC_xCell","Adipocytes_xCell","Astrocytes_xCell","B-cells_xCell","Basophils_xCell","CD4+_memory_T-cells_xCell","CD4+_naive_T-cells_xCell","CD4+_T-cells_xCell","CD4+_Tcm_xCell","CD4+_Tem_xCell","CD8+_naive_T-cells_xCell","CD8+_T-cells_xCell","CD8+_Tcm_xCell","CD8+_Tem_xCell","cDC_xCell","Chondrocytes_xCell","Class-switched_memory_B-cells_xCell","CLP_xCell","CMP_xCell","DC_xCell","Endothelial_cells_xCell","Eosinophils_xCell","Epithelial_cells_xCell","Erythrocytes_xCell","Fibroblasts_xCell","GMP_xCell","Hepatocytes_xCell","HSC_xCell","iDC_xCell","Keratinocytes_xCell","ly_Endothelial_cells_xCell","Macrophages_xCell","Macrophages_M1_xCell","Macrophages_M2_xCell","Mast_cells_xCell","Megakaryocytes_xCell","Melanocytes_xCell","Memory_B-cells_xCell","MEP_xCell","Mesangial_cells_xCell","Monocytes_xCell","MPP_xCell","MSC_xCell","mv_Endothelial_cells_xCell","Myocytes_xCell","naive_B-cells_xCell","Neurons_xCell","Neutrophils_xCell","NK_cells_xCell","NKT_xCell","Osteoblast_xCell","pDC_xCell","Pericytes_xCell","Plasma_cells_xCell","Platelets_xCell","Preadipocytes_xCell","pro_B-cells_xCell","Sebocytes_xCell","Skeletal_muscle_xCell","Smooth_muscle_xCell","Tgd_cells_xCell","Th1_cells_xCell","Th2_cells_xCell","Tregs_xCell","ImmuneScore_xCell","StromaScore_xCell","MicroenvironmentScore_xCell"
"TCGA-C5-A2LZ-01A-11R-A213-07",1.46681717380273e-08,0,2.91990331850963e-23,9.95284612276315e-09,4.07815741569386e-06,0,0,0,9.90073292046469e-07,3.99387016358536e-07,0,0,4.50870569984592e-22,7.65163638244032e-23,0,0,8.80872663613461e-08,3.73761187173223e-23,0,0,2.53466966333529e-20,8.09711529688463e-23,0,0,8.49386239242006e-07,6.48346957805479e-23,1.02543677202564e-07,0,0,1.20524450114854e-23,8.51634579705535e-25,1.35357719772827e-22,0,1.36257444382955e-24,1.81333609950704e-07,1.98132787014491e-23,3.90021117727988e-21,1.37561788581114e-23,1.05721602617965e-06,7.87364811102852e-25,0,0,2.61956126586153e-24,1.61511082025837e-24,1.05070929679102e-08,7.50837393167715e-25,0,0,1.06653294573117e-22,0,1.82264219988612e-06,0,4.42543167205606e-07,2.05926253196982e-07,2.61541441800401e-23,9.37722096847936e-07,0,0,1.69787546658194e-22,0,0,0,6.74085199380599e-23,1.15643453754207e-22,1.27524304048978e-07,4.24693119621016e-07,5.52217423669994e-07
"TCGA-Q1-A6DV-01A-11R-A32P-07",2.23445964602023e-22,0,0,1.75510093822427e-25,2.76251888335011e-06,0,0,0,0,1.68407275093115e-06,0,5.73707811779362e-23,1.07335079003905e-22,0,8.07606327488588e-24,8.44605161861711e-23,2.55432699143805e-07,2.08153457306793e-23,3.2381565588391e-23,5.57063143380993e-23,0,0,4.05594413050318e-23,0,0,1.77579563570674e-22,3.73098718675659e-22,5.08449636019083e-23,0,5.21232733647873e-23,0,2.97044022882679e-22,3.62311140707031e-23,4.87393451687874e-24,1.34004479203197e-24,0,0,3.34361326245334e-23,1.25473966701707e-06,0,0,0,1.95214216262026e-21,2.30888955283021e-22,0,2.40997653018424e-23,0,7.85729605725417e-23,0,1.16855375188157e-22,2.39085526525526e-06,3.04556987619543e-23,0,5.88745840256086e-08,1.12300410699882e-23,1.96932304463876e-22,1.7514261336137e-09,0,0,3.63355456897049e-05,4.81452421916978e-23,6.18869405574214e-22,0,2.48194743229997e-22,3.26806422571407e-22,0,3.26806422571407e-22
"TCGA-EA-A410-01A-11R-A32Y-07",0,2.48432735153454e-22,0,1.23380079208896e-24,5.77630453483301e-06,3.00258572306085e-22,0,0,8.5411026583057e-23,2.75559761419596e-07,1.89927188062551e-22,1.82522052456095e-22,0,0,0,0,0,0,0,2.2372873234584e-22,0,0,2.60301710007034e-25,1.40322595606798e-22,0,1.12940295944505e-22,1.56939051628527e-22,1.14453132699896e-22,3.04860770694729e-23,3.82218103150486e-23,2.38133213525252e-22,5.26097046517855e-23,0,5.44091736290562e-24,0,0,9.71374479133227e-09,7.46961785729371e-23,4.64923078724059e-07,6.06653066648079e-22,1.63944208273542e-21,0,1.49090598103329e-05,0,0,1.26955366413315e-23,0,0,0,3.43740365710588e-07,1.02227341458454e-06,0,2.07775169808191e-21,1.03397576569128e-25,0,1.52194797442956e-22,0,0,0,5.67931098369364e-05,0,2.30127173762097e-22,9.19967659660871e-23,0,1.39969091532082e-21,1.24216367576727e-22,1.52390728289754e-21
"TCGA-EK-A2R8-01A-21R-A18M-07",0,0,1.62765218867843e-21,4.45930714144667e-22,4.95945390970578e-06,0,0,1.78170329623602e-22,0,5.42937506412879e-07,0,4.72316723735247e-23,6.44968811089412e-23,0,9.54102172627687e-24,0,0,1.3739110527285e-22,6.81300125989896e-23,0,4.48500686048976e-22,1.6939868133216e-22,0,1.50306251956723e-22,0,9.40266664840545e-22,0,0,0,1.80227869002703e-23,0,2.52034006705089e-22,0,0,4.49459767786675e-22,8.70314946713336e-25,0,1.502206786236e-23,1.80519335171522e-06,2.24331688088774e-22,0,0,7.49659425506931e-22,6.00860490434248e-22,1.16467892846026e-21,2.22137522311554e-24,0,5.92674524867918e-23,0,3.13052734584439e-23,5.37770091889192e-22,0,0,9.35370254904585e-09,0,5.74632377090984e-21,0,0,0,0.000106320928812188,0,1.04829006946033e-22,4.40673690742907e-23,2.41280585487458e-22,1.06766174963501e-21,2.24250343024488e-22,1.29191209265949e-21
"TCGA-HG-A2PA-01A-11R-A213-07",3.89142438623271e-22,0,1.48557487319571e-21,7.1981287462878e-23,3.23028216465042e-06,4.42385361089001e-23,0,0,0,8.76381672402577e-07,0,0,2.45642869361653e-23,2.6039158573078e-23,0,0,1.76181282826602e-24,0,0,0,0,1.62663228094766e-22,0,6.06168972199838e-23,2.53585346322673e-21,2.87821961245892e-22,0,1.15333545389285e-22,1.79985155347548e-24,0,1.03744453954361e-22,0,1.21924516242089e-23,1.06796366068128e-23,2.16791316947326e-23,0,4.91187707541812e-22,1.31099826357841e-23,2.49229838357881e-07,4.01476495892482e-22,1.90993385754592e-23,0,0,0,8.65078425784553e-23,0,0,0,0,2.58399011610514e-22,5.51253427563852e-22,4.5445095670087e-24,4.38221707264944e-21,1.71253204520056e-07,5.88710596989698e-22,3.37990499617362e-21,0,3.39034983035185e-24,7.83894092298161e-23,6.46755480667537e-05,2.53394722841107e-23,0,4.87461677624145e-23,0,1.83615323885224e-22,1.26792673161336e-21,1.45154205549859e-21
"TCGA-C5-A1M7-01A-11R-A13Y-07",0,1.01325758574054e-22,0,9.81640951905032e-08,3.78692553718681e-06,0,0,0,6.49072318755792e-07,4.71993005395056e-06,1.26063345512956e-23,0,2.49068198299362e-22,4.86340539814304e-22,0,1.14699048594949e-21,4.63065069546601e-07,0,1.83605934743862e-22,0,0,1.98916066743422e-22,0,0,8.48779003190237e-23,0,0,0,0,4.40341664251773e-23,1.60717279839402e-23,0,0,3.73917367575451e-27,1.83551783019222e-07,0,3.4412404121326e-23,0,1.37018152637106e-06,4.50002678415333e-22,3.92583951569236e-22,1.79016829225452e-22,0,2.13239900828653e-22,0,1.75744408769161e-23,5.33444786714562e-18,0,0,4.61052363325656e-22,9.58881574056586e-22,4.51602929987897e-23,1.90495237060247e-21,2.47053307417924e-07,0,8.954323021968e-08,0,0,1.13880336083771e-22,2.45774141983492e-05,0,1.27108914173715e-24,0,1.53716104286289e-22,1.8781058547315e-07,9.31018294465388e-23,1.8781058547315e-07
"TCGA-C5-A7CG-01A-11R-A32P-07",0,6.49946491404101e-23,3.99771556058417e-22,0,7.91644118199242e-06,1.26235365531118e-22,0,0,8.41708699768343e-07,4.70613626243242e-06,2.07274363482841e-23,6.33415416734238e-23,0,0,0,0,3.52167111532347e-07,7.99422698091427e-23,0,0,0,0,1.89758213491715e-22,1.80804950175117e-22,0,8.90068112596387e-22,0,2.85069154994148e-08,0,0,6.60931649898524e-23,3.58460627919359e-22,7.169174869914e-23,1.45152331862783e-24,9.67477714255987e-08,1.02848303338281e-23,0,3.78162304702312e-23,1.37865821716382e-06,0,0,0,1.16225898044363e-22,7.80069325554699e-23,0,5.14904034899602e-24,1.00593257754509e-25,0,7.64403583321897e-22,8.57004396166394e-22,2.58920377817362e-22,0,0,1.67926449929152e-07,0,2.8919328140446e-22,0,0,1.02932638879979e-21,4.27156811089258e-05,6.16721291090225e-23,0,0,0,6.44985142837333e-08,3.24973245702051e-23,6.44985142837333e-08
"TCGA-EX-A3L1-01A-11R-A32Y-07",0,6.28601737855244e-22,7.69626768796351e-21,0,3.49915148941489e-06,1.35066025131602e-22,4.53252632299429e-22,0,0,4.29357692393122e-06,0,4.14505507880384e-22,3.07761494795433e-22,0,1.16724877070263e-24,0,2.24936549718139e-28,0,1.50302750058844e-23,0,0,3.02585965765577e-22,0,0,9.04949518525384e-22,0,0,0,0,0,9.93488833359165e-23,0,0,8.05090026330462e-25,0,8.36242175426843e-25,0,0,4.38656343455259e-07,1.61869224310298e-22,0,0,0,0,0,1.60583088207124e-24,0,1.52354862062354e-22,5.01363501500812e-23,7.21324853340905e-23,0,2.72507146204114e-23,0,9.67779623688301e-08,0,3.5245589441008e-21,0,1.93930897441324e-23,0,7.99648800657195e-05,0,0,2.45138999868808e-22,6.35268012408059e-22,6.13055123905597e-22,7.66775628190314e-22,1.37983075209591e-21
"TCGA-LP-A4AV-01A-11R-A32Y-07",0,0,0,1.21126265293284e-23,5.38204762599146e-06,4.13824568401537e-23,3.07184486065872e-22,0,1.86112713655643e-07,1.72832568477222e-06,0,0,0,0,0,0,9.97076905153012e-09,0,1.12406197490979e-22,1.12574709197701e-23,0,4.46948460322194e-22,0,3.1833369508562e-23,0,0,4.08135625949023e-22,2.44011223612112e-24,0,0,4.92021267787309e-23,5.04357053766161e-23,0,0,2.96122105627005e-24,2.86688875258851e-23,8.14549737158964e-24,4.44719497773392e-25,1.70890815701044e-06,4.41239151179159e-22,3.62486792379841e-22,0,2.5976288006877e-05,0,2.86665427085764e-22,5.5273389914652e-27,0,3.03320733002384e-23,0,6.82733773487455e-07,0,0,2.08270957249608e-21,2.54544301482717e-07,1.27476562033073e-21,1.08256047544794e-22,4.25954921460197e-24,1.36038299517245e-23,0,3.2277938465725e-05,0,0,0,0,6.11022899922839e-22,0,6.11022899922839e-22
"TCGA-MY-A5BE-01A-21R-A26T-07",0,0,0,3.69576637070158e-08,6.59300549828947e-06,0,8.74144731341484e-22,7.17036388005746e-23,4.78584893118548e-07,6.09351991137388e-06,1.05292841025777e-24,3.23106674157193e-22,3.77900674618114e-23,1.6853445921637e-21,0,0,4.18604881411136e-07,0,0,0,1.3507069983969e-23,0,0,0,5.40607305590769e-22,0,0,0,0,2.76062759771019e-23,0,2.06413739953095e-24,9.53999341406846e-24,0,4.45701374695462e-08,2.540926175288e-25,3.46419691093418e-08,3.32056198613534e-23,1.59113867756773e-06,0,0,6.26974357980587e-22,1.34082481288469e-05,8.63569746341194e-23,1.11638933462778e-22,0,0,1.54961416691288e-22,0,1.39036896144822e-28,3.50057317638687e-22,1.2077797303794e-23,1.94678410150008e-21,3.40814399629836e-07,1.14792359116466e-21,0,1.03355940961611e-08,1.63205612174782e-23,0,2.19512542507964e-05,0,0,7.66512825885513e-23,0,5.43518674510417e-08,2.77057187787369e-22,5.4351867451042e-08
"TCGA-IR-A3LH-01A-21R-A213-07",0,7.45566810771573e-23,0,1.55535203478081e-07,2.04114751132118e-06,7.44630276146707e-23,0,2.07988583696722e-23,3.4287604717048e-07,5.44582369383934e-06,0,2.76389501832772e-23,2.77574417418423e-23,0,3.40680964433565e-09,5.46495865989521e-23,2.97689421732971e-07,0,0,6.52239497869456e-23,6.32737890462553e-23,0,2.13578906599461e-22,2.5095462524367e-23,0,4.0742739657631e-22,1.26809617101559e-22,0,8.74660411223255e-24,2.31281857778798e-23,3.04116955341415e-23,3.11356491441394e-22,0,0,3.47303291110157e-22,2.43402874547376e-24,0,0,1.44079933025083e-07,5.36211555779285e-22,0,0,0,3.01407377016784e-22,0,8.56884127556502e-24,0,1.45975948044179e-21,0,0,7.51932061769977e-22,0,3.02221996008285e-21,3.65959979553149e-07,3.22344964071189e-22,1.7717137709979e-21,5.7030642997033e-09,0,1.12090038555394e-22,6.47462044868504e-05,0,3.26925805966887e-22,6.14689941458955e-23,1.69589887484924e-22,1.03690135652056e-07,6.89152350617063e-23,1.03690135652056e-07
"TCGA-C5-A7CJ-01A-11R-A32P-07",6.95200256724105e-23,0,2.55117506879981e-22,8.15678474915138e-23,4.72672248303549e-06,0,1.21134009869713e-22,0,1.00298825623389e-06,1.5296236105982e-06,5.88664381651347e-23,0,0,0,0,1.04047073517301e-21,2.11940343361863e-07,4.32582843520895e-23,2.16389711044568e-22,7.66777872145658e-23,0,8.91860523469903e-23,5.43823061971709e-23,8.62915139744703e-23,1.73142399535554e-22,0,5.24405629122237e-22,1.77872063617735e-07,0,0,8.3000957529944e-23,6.79198484600781e-23,0,8.65501871199421e-24,1.06419564469922e-07,0,1.56854360616896e-22,0,2.75593159821328e-07,2.33585528953059e-22,2.29489794193644e-22,0,3.89079176899443e-22,0,6.30651433481964e-22,0,1.85952874031359e-25,3.77234002755771e-23,0,6.07985412108484e-23,0,1.06319337307128e-24,3.10157559279176e-21,0,2.36310547471324e-22,1.74029575871795e-21,0,0,0,4.04016690923309e-05,0,0,1.50954064245723e-22,0,7.09463763132816e-08,8.65711997677768e-23,7.09463763132817e-08
"TCGA-Q1-A5R1-01A-11R-A28H-07",0,0,0,1.25104292283899e-08,2.23685432567685e-06,0,6.44603417420099e-23,0,0,2.7454531750018e-06,3.55050698099197e-23,0,0,0,9.81298629070274e-24,0,1.16370466658889e-07,9.03517090484677e-23,7.89088775496453e-23,0,0,0,0,0,0,4.78068284310321e-22,3.22017215464451e-22,0,0,0,0,1.35232663760045e-22,7.69335065760553e-23,2.7182240764143e-09,4.88494362312743e-23,0,7.0325708765239e-22,0,1.05072136048454e-06,0,0,1.44267620159597e-23,0,0,0,0,0,2.42062555170995e-21,2.00977365165383e-23,0,2.50162722338951e-22,8.47758620823229e-25,0,1.84609983502249e-07,0,7.71039836809797e-22,5.82000997810267e-10,0,4.92055035087791e-22,4.39981850631519e-05,0,3.69050359069621e-23,1.13706003498643e-23,1.84245982200213e-23,8.34028615226168e-09,0,8.34028615226168e-09
"TCGA-C5-A1M6-01A-11R-A13Y-07",1.26902130866511e-22,3.05304352488331e-22,0,1.80887012467939e-22,8.71820404837712e-07,3.21662686385268e-24,1.08436105336967e-22,0,1.88916894984004e-07,1.95241949104531e-07,1.09731335389201e-23,0,0,0,2.9903676822766e-25,0,0,0,0,6.14682934661324e-23,0,0,0,8.10550035335791e-24,1.51776440515599e-21,2.36375783784636e-22,0,0,3.44581509037155e-23,0,0,1.08425491070147e-22,0,1.19558728781933e-23,9.78709139870599e-23,0,1.55709236737325e-21,1.33656438683039e-23,1.17704876847795e-06,1.41341259666629e-22,0,0,6.55573078033055e-21,3.59544161085509e-22,0,0,0,0,0,3.88967892135938e-22,0,0,0,6.41430766616526e-08,2.07354164108294e-22,6.81365180194228e-22,4.74091184894033e-28,2.38174984717597e-23,1.02113851395073e-21,6.80242654781539e-05,0,0,2.66948984550523e-24,0,2.99101140660852e-22,9.11534378822158e-22,1.21063551948301e-21
"TCGA-C5-A2M1-01A-11R-A18M-07",5.79416781654955e-22,3.68453927876103e-22,6.83269939687994e-21,0,5.48684609953852e-06,3.22995199927975e-23,1.36021781456445e-22,0,2.74460520653791e-23,3.77947003227597e-06,9.76875511300498e-24,5.63794370934126e-23,0,0,0,0,2.52204555272917e-24,0,0,0,7.3845299881537e-23,0,0,2.24170840726529e-22,2.13253512894028e-21,1.58289049508229e-21,1.07754356907514e-21,5.23755390134024e-23,5.07243622256952e-20,0,8.15501807743163e-23,1.3624769862705e-22,1.27403989657091e-22,9.8582827984962e-25,0,1.80636882714422e-23,0,2.87688460411233e-23,1.91466778838043e-06,0,2.96992479718273e-22,0,5.5160668158174e-21,0,1.49685306437772e-22,4.84138374860545e-24,0,0,0,7.83728720560259e-23,9.1205753695368e-22,0,0,2.96908377294271e-07,3.81495848718909e-22,1.83471745879355e-21,0,0,1.77166043563319e-22,6.1181928324519e-05,5.9762474777581e-23,0,0,0,3.26413076959157e-22,1.28741717834896e-21,1.61383025530812e-21
"TCGA-EA-A411-01A-11R-A24H-07",0,5.30090939663186e-23,0,0,1.55929818374928e-06,0,1.62453125107744e-22,4.45551817549311e-23,3.3537922089826e-07,1.45968292459425e-06,0,1.04397228318773e-22,1.22946765936038e-22,0,1.85917477827325e-08,0,1.13249842806854e-09,2.89085818395961e-23,0,0,0,1.55664210085276e-23,1.0052832327022e-07,0,0,0,8.72225902124952e-23,3.97393624492966e-08,2.08501542957607e-23,3.08106791941631e-24,1.53108161595542e-22,0,1.93788170621457e-22,0,0,0,3.12762292062604e-08,1.46590414564623e-23,2.73050716025111e-07,5.56222899442458e-22,0,2.17693375380347e-23,8.84785633458037e-07,0,1.96617562604023e-22,0,0,0,4.7109639505627e-22,5.67898795960678e-07,0,0,1.8183763818075e-21,2.31896989070154e-07,0,4.33233194845739e-22,1.73548498721314e-23,0,0,6.39140662448951e-05,0,2.88577073356613e-23,0,4.33446209440405e-23,4.23743484092334e-22,2.65045469831593e-23,4.50248031075494e-22
"TCGA-C5-A1BN-01B-11R-A14Y-07",0,0,1.58136704708577e-21,3.10891608004782e-23,1.09597411043016e-06,0,0,0,2.20465654357458e-23,5.8173551943981e-08,0,4.46632983059871e-23,1.32330927610242e-22,2.92269128177509e-22,0,0,0,7.93164712760482e-23,0,3.59468169096733e-22,1.93700198490829e-22,4.94377753065233e-23,6.93642411733871e-23,0,0,0,0,0,6.87714800143069e-24,0,1.63680714061365e-23,1.89328926605411e-22,0,0,1.82457864316936e-22,8.82778409098818e-25,1.00267397714642e-21,7.08856703459516e-24,1.91892817111075e-06,0,5.31149553596297e-22,1.51672146770662e-22,0,0,0,0,1.46228615809347e-25,0,0,0,2.75207530138387e-22,0,0,0,0,3.45872264441591e-21,8.02980723346515e-10,3.42982797521378e-23,0,8.5626052599331e-05,0,5.42501289125281e-24,0,1.65640452909101e-23,9.25063165352244e-22,9.68500992454143e-23,1.02191326459766e-21
"TCGA-EA-A1QT-01A-11R-A14Y-07",2.66889422873552e-23,0,0,9.81869662862053e-24,2.69313956180513e-06,1.97570353961194e-24,0,4.51692606987255e-23,4.11386727629359e-07,1.47329378784035e-06,8.04936561176065e-23,0,1.10398995770446e-22,0,0,0,3.06255295237124e-24,0,1.29976047147058e-22,3.38372439418261e-24,0,0,0,0,6.03135128317998e-22,0,0,0,4.19190329679015e-22,0,0,0,1.09806796637265e-22,0,0,0,0,1.55799183479588e-23,3.177739664382e-06,0,8.783275832887e-22,2.23292536417059e-23,2.09357041598724e-05,0,4.18216245184738e-23,6.59854726845785e-25,0,1.12050518113264e-22,0,4.13061756899471e-07,0,0,0,2.37319709470916e-08,9.78716107208556e-22,0,0,1.46061954795772e-23,7.72389020573117e-22,1.45428198964726e-05,9.42677002171048e-23,0,0,1.86393657394883e-22,6.99166522082328e-22,3.01567564158999e-22,1.00073408624133e-21
"TCGA-FU-A57G-01A-11R-A26T-07",0,0,0,2.85219209132668e-23,2.35024649057601e-06,0,0,9.86199538872031e-23,1.13308348785194e-07,1.51194758710326e-07,1.03479299438791e-22,6.42434952304746e-23,0,0,1.90438017493097e-25,0,1.06937334284414e-23,0,2.64539212804676e-23,0,0,2.53792401574466e-23,0,3.67017321990054e-23,0,1.72018625816506e-22,0,0,9.47498239247192e-23,0,1.86504644015736e-22,3.86228050300365e-22,4.48610851718812e-22,0,1.67049467551283e-23,0,1.17711850698351e-21,0,4.2612158442799e-07,0,0,0,5.01281390145632e-22,0,6.43366126306372e-22,2.07624827265265e-24,0,5.47966540702729e-23,0,8.93057256985623e-23,0,2.39035843614901e-23,4.61457868892186e-21,4.59090264392733e-08,7.87664771810549e-23,2.67001919041855e-21,0,0,5.41235478787162e-22,9.86028044364324e-05,0,0,0,0,4.49662840876105e-22,0,4.49662840876105e-22
"TCGA-EK-A2RE-01A-11R-A18M-07",0,1.60221154069199e-22,4.94949451186045e-21,5.84350747128197e-24,0,0,0,0,3.71439195624781e-08,4.02987250353364e-07,6.49251336140412e-10,0,3.81758756328783e-25,0,3.22040690466543e-08,0,6.11048015688432e-08,2.25619988837052e-23,9.88464460506686e-24,0,0,1.32035290931887e-24,0,0,1.53815343162058e-21,2.06851299982434e-22,0,1.30149883237634e-22,1.24905357147497e-23,1.6538227351396e-23,8.05923441572445e-23,0,0,0,4.53678178599471e-24,3.22506915639706e-10,2.17237903368478e-21,0,9.24827686517704e-07,1.88876214418517e-22,1.61240987410461e-22,2.82840514277314e-24,8.70778644425168e-21,2.31298353197775e-22,2.95001584102313e-25,0,8.82301531003071e-12,0,9.64079428454569e-09,3.29787123292516e-22,6.08645545815991e-22,0,2.06156764760011e-21,1.30163462396819e-08,0,0,0,9.15697734928969e-23,0,6.88651377465192e-05,0,7.77394081725831e-09,0,0,6.42719618969725e-09,8.49187292844888e-22,6.42719618969809e-09
"TCGA-EA-A3QD-01A-32R-A22U-07",9.94742959671947e-24,0,0,1.97199767697467e-08,4.73902334920449e-06,0,0,0,8.43363114583699e-07,6.59134842404219e-06,0,0,1.00762324751218e-22,1.05154433008212e-22,4.41147011259004e-24,0,2.73492511493814e-07,6.87934833972171e-23,0,2.20728482882196e-22,0,0,0,0,1.49828275273221e-21,0,0,3.30984649473428e-07,1.63865743573779e-22,9.74230546017621e-24,5.2097726946956e-23,2.87596979062727e-24,1.10182952341924e-22,5.8908604813591e-24,1.57636088011289e-08,0,2.86823415545119e-08,0,1.57502562941767e-06,0,0,0,1.29830824596567e-05,0,2.05936356557567e-22,0,0,9.2339742411897e-23,7.05960613212065e-22,3.63376415506584e-07,0,9.77302611096751e-24,3.15151371896646e-22,1.94028423719371e-07,6.78256337823402e-22,6.75408023204132e-22,0,3.66030525936329e-23,0,2.99926810969293e-05,2.5448109564163e-22,1.33258468690632e-23,0,4.94644006782344e-22,2.36557237139178e-08,7.49141376366107e-22,2.36557237139185e-08
"TCGA-EK-A2RA-01A-11R-A18M-07",1.76677384318033e-22,0,6.13511562887573e-22,5.38385567056875e-24,6.87806597444448e-06,1.14855208284305e-22,0,1.3948646621561e-23,6.24476467786423e-07,2.01425680711434e-06,3.60301018193754e-23,0,0,5.96456673121434e-22,0,1.05431738860382e-22,1.64935403403481e-07,0,0,0,0,0,1.53244900758384e-23,0,0,0,0,0,8.81663419364276e-22,0,0,4.63642967138192e-24,0,0,3.11442589164648e-08,1.716768585257e-24,0,0,1.1346995492283e-06,0,1.29769832421632e-21,0,1.93440860317257e-22,1.57291247207913e-22,0,1.6648605497269e-24,0,2.39360067233589e-22,1.36166748619322e-21,8.44018157523554e-08,0,0,0,1.53789158295017e-08,0,1.70471091737852e-21,7.40444418931003e-09,0,5.97841791210124e-22,2.84172360944691e-05,0,5.54591840471579e-23,0,2.14292068701118e-22,2.07628392776452e-08,0,2.07628392776452e-08
"TCGA-EA-A6QX-01A-12R-A33Z-07",7.53291459554473e-23,0,5.01022529432125e-21,9.14832644240746e-08,2.60153166725577e-06,2.40411055639215e-23,1.06861321628849e-22,1.43605627447011e-22,3.75336419063159e-07,3.07730624736288e-06,3.39442298331424e-23,1.19763966040233e-22,5.89676177776977e-23,0,1.64793193300861e-23,0,2.4236532306323e-07,1.59226916081912e-22,9.64847807253156e-23,0,3.71597507403726e-22,0,0,0,1.31909189418301e-21,0,0,3.68097608123072e-24,9.02865712926145e-25,1.11434425842109e-23,0,7.15889603947657e-23,0,3.94531182789982e-27,0,0,0,0,1.44933944342509e-06,0,0,0,0,4.42527659009994e-22,0,2.95592183337175e-23,0,3.8832120757742e-23,0,0,2.60558588740764e-07,1.86433541989897e-23,0,2.20184510803286e-07,0,2.72242704132726e-21,1.01975589122209e-08,4.17682709353483e-24,2.13551222081621e-22,5.14981793433148e-05,0,3.86858895960281e-23,5.3094807582667e-25,2.30572028248496e-22,6.09888429493833e-08,8.45344700793366e-22,6.09888429493842e-08
"TCGA-C5-A1M9-01A-11R-A13Y-07",0,0,2.48823683250611e-21,1.20083527567115e-22,2.02354966072553e-06,0,4.92987368453164e-23,0,0,2.16174804074374e-06,6.12705090287638e-23,0,0,0,0,0,1.28676884108441e-23,9.5746190607709e-23,0,5.1008051356885e-22,0,2.17522171265817e-22,5.8928080773377e-23,0,2.39321616325021e-21,8.50762185472655e-22,5.80831909087157e-22,0,1.32959741447704e-24,2.25016460630591e-23,0,0,0,1.61101240675563e-24,1.62776410800551e-22,0,0,0,1.9151895915525e-06,0,0,0,8.12276146360851e-21,2.79994060319708e-22,0,0,0,0,0,1.18412087418636e-22,0,2.52607084719702e-23,2.24864012124229e-21,6.66160414120471e-09,0,0,6.95246134480324e-09,0,0,6.84864565589783e-05,8.86482486773142e-23,0,2.88991282473915e-22,5.00727005276716e-23,6.73641748801556e-22,1.1966080816251e-21,1.87024983042666e-21
"TCGA-FU-A3EO-01A-11R-A213-07",0,6.05427039044096e-23,0,0,6.97606007720735e-06,0,7.40094197183682e-23,6.5407332084476e-22,0,3.10022765535011e-07,0,0,5.56355297249964e-23,1.98675070742917e-21,2.81432483326852e-23,0,2.2577137315309e-24,0,0,0,0,5.65337067505251e-22,0,5.66823173557776e-23,0,0,1.00104111991585e-21,0,9.33696304891554e-23,4.71222558211372e-24,1.26784571730823e-22,0,0,7.80546305886364e-24,4.96786582712923e-24,0,0,0,1.58858416075649e-06,4.01210509679625e-22,3.34068856070852e-22,3.60895647868833e-22,1.31849694684566e-05,0,0,0,0,0,0,6.85861940512409e-26,0,0,1.98093537065342e-21,3.32419046382151e-08,1.23212218802172e-22,2.73301070940946e-22,6.44310985990365e-09,0,2.35938190395232e-22,3.60234439053352e-05,0,0,0,2.08963234071382e-22,1.03896474016533e-21,3.02713519522048e-23,1.06923609211753e-21
"TCGA-JW-A5VK-01A-11R-A28H-07",8.95522019872455e-23,0,0,0,5.04272677103521e-06,5.88540490657291e-23,0,0,0,7.17527476468702e-07,1.42491089374639e-22,0,0,0,2.87794420723507e-23,0,0,0,1.42108563707321e-22,0,4.96380329115978e-22,2.04012023533854e-22,0,1.08991140655462e-22,1.31279717474398e-21,0,1.1677507726304e-21,7.89153266188739e-24,0,0,5.79340469123628e-23,0,3.36940948348795e-22,4.53568790807756e-23,0,0,2.44068861499015e-23,0,3.34034954944732e-06,0,1.37170389329191e-21,5.58782835027671e-23,1.91724514245158e-05,0,0,1.34128287942575e-25,0,2.91501936274736e-22,0,6.11687699979851e-07,7.91275809315049e-08,0,0,1.2761004192792e-07,0,8.78391369109474e-22,0,0,1.08690023939694e-21,2.54044213495638e-05,1.08360199460933e-22,4.62126663216299e-23,8.01776471656185e-24,2.06393126624724e-22,1.244811902067e-21,9.04588751929978e-22,2.14940065399698e-21
