"Gene","log2FC","pvalue","padj","baseMean"
"AC092953.2",0.168339074514893,0.371328616871753,0.491531087393962,25.2153129978072
"NRG4",-0.302939760333311,0.371366108973687,0.491558948299227,89.810127450351
"FREM1",-0.28446161816675,0.371487394273711,0.491697714737415,69.6512912200388
"AC145285.1",0.225762285501676,0.371526733181732,0.491728010107077,2.99922568837566
"SDHAP3",0.189052923167873,0.371596823210219,0.491799001124585,153.725139266962
"PDS5A",0.0745765080270687,0.371653214571885,0.491851856819533,7388.17325440512
"RNU6-167P",0.410699640703158,0.371757859309488,0.491968564303135,1.76598761925757
"LKAAEAR1",0.312749402268381,0.371820959693266,0.492030285853783,3.01954083795373
"LINC01514",0.574519341876816,0.371837954243193,0.492030992839199,1.83951817311999
"RRAGB",0.128072900730725,0.371875281681945,0.492058603870421,466.836047050669
"DIS3L2",-0.0766283384641785,0.372000666668458,0.492180457587895,1231.21188728984
"ANKRD33",-0.421440611391689,0.371986788630032,0.492180457587895,1.40032326164514
"AC244213.1",0.425247896355864,0.372016768993072,0.492180457587895,11.2336822959589
"RELL1",0.0913982004154657,0.372086021917661,0.492250292859602,1405.02087940355
"AP001528.1",-0.203874196626085,0.372108208922553,0.492257858962336,9.4613487590699
"SLX4IP",-0.10833376806104,0.372183851348519,0.492314350142044,762.584224826933
"SFTPC",-0.490628337204607,0.372172009193243,0.492314350142044,8.41221406100487
"MAGEB1",-1.26650907580325,0.3722186540677,0.492338599380136,1.64199727414979
"PHRF1",0.0849391496021103,0.372471004205351,0.492650586624174,4623.96684002193
"KIF18BP1",-0.448802679966751,0.372506066710708,0.492675162431595,2.52057935188397
"CNTNAP2",-0.372223573386163,0.372635606151448,0.492822660718091,1470.28626444239
"LUCAT1",-0.206599692190431,0.372650562030343,0.492822660718091,208.812290682326
"OR7E38P",0.262118194871975,0.372871222665085,0.493070851046438,2.98723609420076
"AC073046.1",-0.174960688039064,0.372860192822322,0.493070851046438,61.2576949868024
"FAXC",0.292024787236708,0.372937168047171,0.493107391990277,311.907106899663
"CEACAM3",0.245791542939676,0.372964840944339,0.493107391990277,25.97067922714
"AC012676.3",0.225120188867589,0.37295876086108,0.493107391990277,4.00583509370221
"AC005551.1",0.471658427390871,0.372950333386794,0.493107391990277,1.51580702347922
"RANGRF",-0.140568323890558,0.373145783417109,0.493324801322611,18.058570146985
"ATP5PDP4",-0.203767441098354,0.373242876344502,0.493430812145643,10.127582275842
"AC012485.3",0.304627991572097,0.37325898314724,0.493430812145643,1.9445163148389
"PAX4",0.790836575247937,0.373412387548764,0.493611775908003,0.729958133081704
"HRG",-0.367858067466581,0.373528289727064,0.493743151875891,8.3857121892115
"AC032044.2",0.274919684976511,0.373569444989526,0.493775717427677,1.40653568706259
"OR2T8",-0.745580372996793,0.373645293837636,0.493854135275672,0.997217866490695
"AC012618.1",0.21752480501466,0.373866508640666,0.494124670658655,7.40162525147605
"AC113348.3",0.627352559575676,0.373960783248607,0.494227417670322,0.699447738433132
"AL356056.2",0.270596530922417,0.374035942426099,0.494304893717713,8.69980928230942
"GABRD",0.243533703794193,0.374540491688724,0.494927915545703,58.1512870669501
"C7orf77",-1.03463166597081,0.374540346967705,0.494927915545703,0.53714759773003
"AC131888.1",0.340164121822295,0.374712053341949,0.495132733555722,2.35402045112901
"UBE2R2",-0.103106007162394,0.374812969628205,0.495244189016767,6132.18630442533
"C1DP1",-0.622894763895862,0.374909474661381,0.495349806249028,8.49888110391356
"AC096642.2",0.214159786500421,0.375164087635336,0.495664305308087,3.57671033140277
"RN7SKP74",0.275846167657052,0.375185605913199,0.495670827011286,2.05174323456013
"RPS2P55",-0.186998886682296,0.375428456428884,0.495969744976011,43.1549883755948
"CLDN14",0.282578280633352,0.375466292313128,0.495997808459608,55.0778779238859
"ARL4A",-0.156801343380241,0.375509576972247,0.496033067075629,1155.42939966412
"SLC51B",-0.228394348936205,0.375562465873049,0.496081008832399,9.09849318699455
"C5orf58",-0.279490690626985,0.375617778904421,0.496132148248462,8.05214874693321
"KLHL21",0.101942806333701,0.375753911390741,0.496268100529847,6788.66183985054
"TMEM51",0.121206776669428,0.375748415990485,0.496268100529847,1469.23722099234
"MGST2",0.12743849229793,0.375915546995135,0.496459641723893,1938.08144349545
"PFAS",-0.0990982972182299,0.376012579428279,0.496565850420593,1445.63790148294
"BICDL2",-0.229092385693911,0.376096609202435,0.496654879054567,1122.10264895427
"COX14",0.0901326986109907,0.376344101949857,0.49695975153444,724.375693710745
"AL451042.1",0.210721480445508,0.376431200821969,0.497052807446343,12.3568879495327
"SLC4A4",0.330766845895581,0.376498782445435,0.497076171761802,65.8035599664971
"SPART-AS1",-0.239898492179219,0.37648944776974,0.497076171761802,3.96189891666188
"NCOR1P4",-0.880535188215943,0.376496596876729,0.497076171761802,1.94762209287506
"EMC3",-0.0849182374902022,0.376693874683844,0.497311779085304,2688.80611700074
"NOC2LP1",-0.264341342111797,0.37684123711039,0.497484355416851,26.3946149325307
"AC005014.2",0.227429601023478,0.376923977920525,0.497571610492861,3.69810266438191
"DNAJB14",-0.0704550999067914,0.376973912258176,0.497615552449609,1767.93164149678
"FAR2",0.151358028696653,0.377078854686058,0.497724645929767,276.478088618095
"TAF1B",-0.0847170982383691,0.377089858703715,0.497724645929767,918.209936776948
"HTN3",-0.806922441878832,0.37712022876046,0.497742753360458,1.34368261725104
"NPY2R",0.745248039190581,0.3771463134289,0.497755203365124,0.625567932071686
"AC009948.2",-0.227937845112195,0.377166162257655,0.497759422613944,3.99217162819746
"VN1R83P",0.235973749597337,0.377269377610578,0.497873658361017,6.0459178782586
"ZNF143",0.0557774686600548,0.377335495400954,0.497938929389251,1042.09080876839
"PIRT",-0.58600498757355,0.37739010955056,0.49798901490687,3.11043333942231
"SYNGR4",-0.297791652917059,0.377460801993524,0.498047906534721,13.4893715010581
"H2AC20",-0.180548946282844,0.377468062442931,0.498047906534721,35.6755417717241
"CD68",-0.218390370663473,0.37757252297861,0.498163747213834,2.87702834848814
"AL136309.2",-0.708256598763227,0.377640245746567,0.498231108525241,3.26813138375803
"RBMS3-AS2",0.333376846186657,0.377677338547931,0.498249318596211,2.53349910595682
"AC139887.4",-0.215625333024102,0.377687384921435,0.498249318596211,5.33934136858737
"GPR141",0.246840598157225,0.377757411585951,0.498319706404556,39.6275400007217
"AP2M1",-0.103316613171564,0.377784858598611,0.498333921416957,35898.1681177703
"GNB4",0.135940861856014,0.377863350206684,0.498371481838078,2346.57789470202
"CLDND2",0.215554423528758,0.377848889184383,0.498371481838078,18.8589027815999
"AC098934.1",0.19075848166537,0.377831893626611,0.498371481838078,5.55120506074749
"SH3BGRL",-0.133746546919108,0.37794683840527,0.49843761111843,3666.6727372549
"AC021087.1",-0.227697895484042,0.377946053858898,0.49843761111843,3.08593728667335
"LINC02324",0.34327791137862,0.378041657902683,0.498540664314951,1.46084792838599
"AC009078.3",-0.191257702698335,0.378080329923632,0.498569667464144,10.0726371263149
"LINC02148",-0.308488460057615,0.378108077134405,0.498584262283366,1.9190554057941
"FGF4",0.684338796447095,0.37817911079493,0.498647348623937,1.83075086494772
"CCT6P2",-0.301653905337657,0.378189282773092,0.498647348623937,3.28778867021182
"EPS15P1",0.427130004252837,0.378251196087826,0.498699688716202,1.50300481243497
"REXO1L8P",-0.90260567107459,0.378262345853822,0.498699688716202,0.702432831868273
"SPIN2A",-0.273302114357159,0.37836718585405,0.498815908950748,5.5050101511544
"HDHD5-AS1",-0.219053064730864,0.3784392194842,0.498866870207343,4.17227801124457
"ANKRD20A17P",-1.01572890434627,0.378427430989791,0.498866870207343,0.485372498062109
"ABCB6",0.184251489451881,0.378553540802469,0.498995565624527,20.6312783214093
"MRPL3",-0.079834332328753,0.378617893912689,0.499041794667518,5195.48039484278
"BDNF",0.297715702507401,0.378622001246643,0.499041794667518,100.931147366653
"AC145098.1",0.180769150172835,0.378701523059255,0.499124599968574,12.9439021447455
"AC024451.2",0.150371893033801,0.378814432477894,0.499251400539183,17.5088213083751
"AC067750.1",0.140514100740023,0.378835201439495,0.499256760489788,37.7800982097208
"QRFP",-0.17113515862974,0.378931304523371,0.499361396411965,24.2494569886643
"WDPCP",0.117502116530593,0.378951096468982,0.499365463571275,277.638110417572
"AC025165.1",-0.316760741967721,0.378981083596515,0.499382964552216,2.66279498972634
"C1orf54",-0.147659976889409,0.379089447074111,0.49948171869085,249.618410515859
"LINC01647",0.451417322139285,0.37908573081242,0.49948171869085,3.22643990093118
"FGR",0.189830241203158,0.379160911489035,0.499531842136287,625.451591515324
"ZNF124",0.114476097674642,0.379153790560457,0.499531842136287,153.229580507388
"CLEC12A",-0.238115184085666,0.379219279928877,0.499586721711502,126.194944477392
"NLRP11",-0.409827902338359,0.379241487402245,0.499593959782641,4.33549070414537
"PLLP",0.199761401613966,0.379441589763285,0.499813510827309,581.343566109092
"AL136140.1",0.48809319951915,0.379439635587733,0.499813510827309,2.0559708670292
"NFRKB",0.094779157175744,0.379559935344821,0.499947368790314,2016.25232697094
"NSMCE1-DT",0.175127128898924,0.379671900316441,0.500072810938932,7.8963656576762
"HSPD1P5",-0.248642524362828,0.379761407276324,0.500168663478317,4.5187644717578
"GLRX3P2",-0.229654157591402,0.379798113859974,0.500194969357288,4.78983167998739
"TSR2",0.0822146860687973,0.379832434719939,0.500218131053327,2697.34897912682
"WASH4P",0.126597597088131,0.379957677716652,0.500361024816343,24.0776567902369
"SGPP2",0.196655799030337,0.379979107348606,0.500367201623989,5499.70969017317
"TMPRSS9",0.235097622173627,0.380104395499197,0.500510135688384,16.2371040436679
"RPL13AP5",0.151026337119359,0.380138552128774,0.500515351955056,545.967740942969
"AP003031.1",-0.332356172542192,0.380141845157086,0.500515351955056,8.26130211460237
"SLC39A5",0.207982191297619,0.380310318079109,0.500715117513246,4.86702326565347
"AC027644.2",-0.222078736179791,0.380429397069217,0.50084983647624,3.90295300187649
"AC087521.2",0.200977969846611,0.380457431067996,0.500864684642145,8.45764297276203
"AC092611.1",0.228133761925873,0.380493923941825,0.500890666951558,10.0000277787673
"RPS10P2",-0.202107928428959,0.380762219712727,0.5012163947176,9.59009109594369
"AL606760.1",0.139079682682372,0.380774893203599,0.5012163947176,21.0418301622565
"ERCC3",-0.0545863694652317,0.380832992549565,0.501270797591,2774.61215664777
"IGHV2-26",-0.474375830504652,0.380874282531936,0.50130307135065,591.095599330797
"HSPB3",-0.37622051156372,0.380903209227246,0.501319070545123,271.530770415419
"TRAV34",0.360123601351095,0.380926449184037,0.501327584159258,1.55039149497706
"AP001528.2",0.198252379499413,0.381073728217797,0.501499334502351,16.2710855307075
"AC093496.1",0.422488287082001,0.381362023014646,0.501834547981766,2.16744082006365
"LINC02885",-0.39055048990629,0.381351166042808,0.501834547981766,3.47919440341219
"AL161893.1",0.450929031711787,0.381674848085351,0.50222408588138,1.0116815212537
"EIF2B1",-0.0625493915010123,0.381729548616005,0.502273953130981,3046.81092847807
"EPN2",-0.103242421252789,0.381798937387101,0.50234314170409,1764.04027262182
"ZBTB11",0.0715119772079154,0.381861994181,0.502381881521872,1951.35273405289
"ZNF211",-0.111552951053849,0.38184781963013,0.502381881521872,439.682242885614
"GAPVD1",0.0806106576093786,0.381980969120656,0.502451511235785,4091.27092951066
"GPR22",-0.287831662639147,0.381982155520983,0.502451511235785,1.94760805614236
"ZNF90",0.299450944845648,0.381952184427505,0.502451511235785,22.0089306223473
"GAPDHP69",0.301600147135561,0.381940662041243,0.502451511235785,6.01268510590366
"MIDN",0.0955620397374238,0.382007775079892,0.502463100091883,7209.25428566593
"FAM13C",0.226548271411513,0.382248960545398,0.502758213957982,110.360441295511
"COX6CP1",-0.448587664520098,0.382473012241518,0.503030767420074,30.4067116489549
"MB21D2",-0.137522105984842,0.382689080369921,0.503292797325781,802.525706815242
"TYR",0.620605842550888,0.38287240812564,0.503511747632716,2.14708269425963
"CXorf56",-0.0779432328462132,0.382906091154965,0.503520591859273,1391.45926626368
"LINC01885",0.63277592442325,0.382912822632978,0.503520591859273,0.607634807815438
"RPL19P5",-0.192019039413427,0.382974905686209,0.503569116365889,5.66991524145118
"AL356747.1",-0.771922566275084,0.382983416682126,0.503569116365889,0.900173564767781
"ABCB9",0.115145435159994,0.383050314145416,0.503634923705071,452.091134629555
"DANT2",0.359777808932564,0.383224822241452,0.503842205596477,11.8054726371183
"RMND1",-0.0841089889431394,0.383382336405505,0.504027127582062,772.940419238077
"ZNF738",0.218649283845975,0.38347462449344,0.504126285309082,165.340639672045
"ESRRA",-0.0872624793484671,0.383652698120116,0.504338205383108,3144.28772572949
"TBC1D9",0.117923926470204,0.383757376420666,0.504453627790965,2318.37695396194
"CKAP5",-0.090602053968611,0.383787729156021,0.504471342506125,9223.26101413729
"CD1A",0.276239835611038,0.383858517851912,0.504531844051118,422.056811386369
"MRPL23-AS1",-0.571478812076287,0.383867514025645,0.504531844051118,2.45589065041927
"WDR77",-0.0847243523266984,0.384068161460238,0.504753992823585,1381.03223506701
"TAF12",0.0801889826120989,0.384104077169747,0.504753992823585,1256.6565121805
"LHFPL3",0.610461558623017,0.384078791567899,0.504753992823585,2.46908529291349
"AC073063.1",0.155633082092336,0.38408995360536,0.504753992823585,7.6598273371299
"HOXC-AS1",0.246484195658049,0.384202414543958,0.50486102407016,13.4285690021431
"AL355355.2",-0.157886889964323,0.384230613621568,0.50487588475871,8.75299008183326
"ZNF578",-0.227009273520171,0.384539273758681,0.505259251481076,17.2557762535018
"YEATS2",-0.106118537040639,0.384562910748978,0.50526809934106,4503.71019352348
"XAB2",0.0671100488518006,0.384621676042664,0.505323098640441,3263.96619088559
"CCRL2",-0.182405807398993,0.384654818969691,0.505344431443853,142.862510100855
"CDHR4",0.367506426157107,0.384725807665803,0.505415480475793,18.1100209860838
"TAFA1",-0.346904177522487,0.384743100430111,0.505415985851763,2.4306731312799
"AL391422.1",-0.217385619498447,0.384818458777209,0.505492765414323,6.4026692148775
"AC091133.6",-0.223254409783228,0.384874707250724,0.505544436838716,6.14397832184296
"TNK2",-0.10282469762114,0.384902768638069,0.505550186828368,4057.50996040211
"RPL7P1",-0.182691662482104,0.384912909876449,0.505550186828368,107.31479401296
"GNG12",-0.102495227849233,0.38496865737489,0.505601190960026,11007.060032886
"IGHV4-55",0.413209490066961,0.384993272492347,0.505611304483161,138.240706338519
"ILF2",-0.0703442238688814,0.385086703436906,0.505711788908531,11344.6758931067
"SLC30A7",-0.0744736416825007,0.385154981991214,0.50577923479688,2261.61676832412
"PTCD3",-0.0664083994598778,0.385288981540116,0.50593297470555,2696.88258413093
"AC116565.1",-0.486464638996236,0.38535346000126,0.505995415170554,21.1707060275593
"KLHL7-DT",0.223717030646157,0.385416522464724,0.506055990930139,41.5953924474857
"AC104248.1",0.347019186237135,0.385696014492426,0.506400723204971,3.47424001762899
"TMEM86B",0.132743669893339,0.385766102661999,0.506470499858243,64.6485663276377
"ITGA10",-0.189923544546,0.385921730026941,0.506652569456951,62.5465158658322
"IGKV1OR2-118",0.486725753407145,0.38604579966989,0.50678424048932,3.02338588622894
"AC004908.2",0.175904099625478,0.386055932697119,0.50678424048932,8.69755507640378
"AC004920.1",0.487686970750092,0.386090271414887,0.506807061001836,0.940236804264285
"PLAG1",-0.25317149272926,0.386139096337474,0.506823934325908,411.595364331793
"AC104563.1",-0.234350539924364,0.386153991177324,0.506823934325908,3.65951649653259
"AC099791.4",0.518993698628886,0.386120635235051,0.506823934325908,0.897255791601294
"PRSS35",-0.295545994955711,0.386252796978429,0.506924345148666,15.1511303916516
"AC020930.1",-0.736997235060315,0.386264412198955,0.506924345148666,0.721096971294421
"PF4",-0.387621363176681,0.386305714555803,0.506947026079115,3.23037366257035
"FP671120.7",-0.203046917270441,0.386315613109065,0.506947026079115,26.0279427665921
"AC005840.1",-0.201534391660533,0.386354060594153,0.506975222971046,9.67526572507904
"PTBP3",0.0892914642228738,0.386453114016737,0.507038427081082,15289.331195529
"SDE2",0.0720457037959265,0.386439667997656,0.507038427081082,2049.53281100192
"OXCT2",-0.263845967796738,0.386434530912828,0.507038427081082,17.607461811473
"SSNA1",0.0863247028905826,0.38668707538116,0.507300858340734,3092.02836324807
"FTLP2",-0.181982855539373,0.386679018179904,0.507300858340734,23.9533781463559
"AP000350.8",0.234436708282678,0.386845611470285,0.507486571494328,3.18143445300379
