"Gene","Ensembl_ID","Direction","BaseMean","log2FC","Pvalue","FDR"
"TTC7B","ENSG00000165914.15","Downregulated",1299.85880807637,-1.28113246278061,6.60342542775495e-17,7.80196019314036e-15
"B3GNT4","ENSG00000176383.9","Downregulated",199.216659078419,-1.70576065188144,7.30745049932401e-17,8.59977599707848e-15
"ZNF37BP","ENSG00000234420.7","Upregulated",316.183288444362,1.3103390538994,8.72009838333809e-17,1.02220070931271e-14
"LFNG","ENSG00000106003.13","Downregulated",2228.58089608491,-1.67920526072149,9.40416447117919e-17,1.09808314208003e-14
"DSC1","ENSG00000134765.10","Downregulated",1549.35977436614,-3.86896956554393,1.04790172987513e-16,1.21882795756527e-14
"SLC6A2","ENSG00000103546.18","Downregulated",412.558362462072,-2.98765646486603,1.21192448202273e-16,1.39356542398175e-14
"AC010327.4","ENSG00000267577.1","Downregulated",18.9592139640637,-4.06541291463954,1.21212033398653e-16,1.39356542398175e-14
"PPP1R12B","ENSG00000077157.22","Upregulated",1943.82643816594,1.5517602959191,1.31741687156084e-16,1.50306202766018e-14
"CDC25C","ENSG00000158402.20","Upregulated",356.349213208544,1.20153371862317,1.35981124861451e-16,1.54553147694239e-14
"MUC13","ENSG00000173702.7","Upregulated",111.755267335009,4.38546581064046,1.49873511309423e-16,1.68421766919596e-14
"NOTCH1","ENSG00000148400.12","Upregulated",7590.25940850945,1.3168092574846,1.87068586387758e-16,2.09432740985126e-14
"UBTD1","ENSG00000165886.5","Downregulated",1220.96211909497,-1.04029473371739,1.99601533515108e-16,2.22630188053493e-14
"LINC02091","ENSG00000273172.1","Upregulated",8.30028323966797,3.114673299505,2.04747245823924e-16,2.27520619783224e-14
"HLTF","ENSG00000071794.16","Upregulated",1347.94438155027,1.33903464725735,2.42709455915546e-16,2.66730553537776e-14
"KANK4","ENSG00000132854.19","Downregulated",680.074791355068,-3.0252998562871,2.42027027330898e-16,2.66730553537776e-14
"CAV1","ENSG00000105974.13","Downregulated",27262.8646176147,-2.03208576565639,2.52597802392269e-16,2.75012658284051e-14
"AC106820.4","ENSG00000260293.2","Upregulated",39.01597112797,2.52021640280317,2.53005757487334e-16,2.75012658284051e-14
"SPON2","ENSG00000159674.12","Downregulated",4988.38762294019,-1.70056080302404,2.82976251577417e-16,3.06475583773628e-14
"ENDOD1","ENSG00000149218.5","Downregulated",5562.7228437915,-1.31970416683117,2.89154776860106e-16,3.12036627794307e-14
"GKAP1","ENSG00000165113.13","Upregulated",81.3145957646863,1.67598927090777,3.12013805735997e-16,3.34290920468115e-14
"ZCWPW1","ENSG00000078487.17","Upregulated",210.25609182057,1.46514808521275,3.14617266478266e-16,3.3587640462744e-14
"CHORDC1","ENSG00000110172.12","Downregulated",2127.00504319871,-1.09284061607911,3.20756131029971e-16,3.41211468638715e-14
"RANBP17","ENSG00000204764.14","Upregulated",90.7564733811983,2.88164917312747,3.59011451988997e-16,3.79207431903007e-14
"POLQ","ENSG00000051341.14","Upregulated",869.122842191647,1.17749937131127,4.20285740034456e-16,4.42365540179928e-14
"GOLGA7B","ENSG00000155265.11","Downregulated",1746.40041677988,-2.40512518681967,4.77370515156205e-16,4.97197192998232e-14
"WDR87","ENSG00000171804.11","Upregulated",6.2115994090233,4.64215536959548,4.84077754263798e-16,5.02432369112967e-14
"C20orf197","ENSG00000176659.9","Downregulated",104.139393640319,-3.28618794708348,4.89829704827705e-16,5.06643236564351e-14
"SH3GL2","ENSG00000107295.10","Upregulated",4.51878333527616,3.26917033947953,5.18557637964067e-16,5.34507755655927e-14
"CFAP251","ENSG00000158023.10","Downregulated",2954.20416722857,-1.34307431087031,5.33326950765359e-16,5.47842240971757e-14
"HMSD","ENSG00000221887.6","Upregulated",65.1807243266794,2.43208012469829,5.37190235035357e-16,5.49920907728661e-14
"AL161431.1","ENSG00000275216.2","Downregulated",2347.7422792566,-2.94730552547159,5.54410281955866e-16,5.65612018710742e-14
"CSAG1","ENSG00000198930.13","Downregulated",259.231016466278,-5.1159002681475,5.57695253226799e-16,5.67028112566513e-14
"MEIS1","ENSG00000143995.20","Upregulated",724.857333248151,1.3417364955252,5.59894498684666e-16,5.67334452701086e-14
"NGF","ENSG00000134259.5","Downregulated",128.550746916723,-2.52000056924601,6.41251735725018e-16,6.47577597442305e-14
"MGAT3-AS1","ENSG00000227188.1","Upregulated",4.73907618968503,3.82512245482628,6.91413388586156e-16,6.9122839503737e-14
"DHFRP1","ENSG00000188985.6","Upregulated",22.0542342233566,1.20916083380188,6.946354785729e-16,6.92134790850038e-14
"MYO1B","ENSG00000128641.19","Downregulated",17473.6496655497,-1.35040427616041,7.33337642610985e-16,7.28270060230151e-14
"CCDC86","ENSG00000110104.13","Downregulated",1694.66836951471,-1.02698415394454,7.95658873964856e-16,7.87544207303227e-14
"KCNS1","ENSG00000124134.9","Upregulated",330.978182181128,3.43143430584477,8.49603331703244e-16,8.36497231056319e-14
"LINC00689","ENSG00000231419.6","Upregulated",5.46858282522495,2.95336691887717,8.50713094611002e-16,8.36497231056319e-14
"AP000355.1","ENSG00000228923.1","Upregulated",1.14862739405299,4.11024932300021,8.75887705703027e-16,8.58427386848357e-14
"ABCG4","ENSG00000172350.10","Downregulated",79.9787642946764,-2.59473050749437,9.31176916540075e-16,9.09632038863266e-14
"VPS9D1-AS1","ENSG00000261373.1","Downregulated",388.270392994408,-1.78549247083219,9.34502168617174e-16,9.09906802094612e-14
"NLRP10","ENSG00000182261.4","Downregulated",157.962225196774,-3.51537206160971,1.00541865386736e-15,9.7577838965595e-14
"KRT79","ENSG00000185640.6","Downregulated",365.606055419912,-3.89205938482096,1.01875737292084e-15,9.85524122697407e-14
"CDC42EP4","ENSG00000179604.10","Upregulated",7897.77716802482,1.18758568590337,1.03253466009343e-15,9.95629872887511e-14
"MTMR7","ENSG00000003987.14","Upregulated",45.1222239893477,1.27460275537856,1.10262606063525e-15,1.05640058347785e-13
"KIF24","ENSG00000186638.16","Upregulated",539.161662062804,1.28180418879797,1.13717302230484e-15,1.08601840200435e-13
"CD8B2","ENSG00000254126.8","Upregulated",178.021431988924,4.7774145584283,1.19441618884733e-15,1.13344408625475e-13
"CIT","ENSG00000122966.17","Upregulated",2305.74041938765,1.09624376258878,1.21241479713241e-15,1.14688300999627e-13
"CCND1","ENSG00000110092.4","Downregulated",17194.258999399,-1.98187519337987,1.27290067594914e-15,1.1965266353922e-13
"FAM182A","ENSG00000125804.14","Upregulated",16.8718920586697,3.08255673304796,1.30072124346127e-15,1.21884512255625e-13
"MAP3K14","ENSG00000006062.17","Upregulated",1013.57495633928,1.21721567749411,1.31065776593055e-15,1.22050411025533e-13
"CAVIN1","ENSG00000177469.13","Downregulated",32593.660536222,-1.14685891272456,1.3065898283499e-15,1.22050411025533e-13
"EMC3-AS1","ENSG00000180385.8","Upregulated",48.8412799911577,1.3219687286,1.34156835284967e-15,1.24540873302429e-13
"FYB2","ENSG00000187889.13","Upregulated",9.0113702673954,3.46783022218184,1.38362608347823e-15,1.2804752596697e-13
"SNAI2","ENSG00000019549.13","Downregulated",4961.64356370456,-1.14157378664045,1.38892017166023e-15,1.28140746207616e-13
"TLX2","ENSG00000115297.11","Upregulated",31.4933579968683,2.75188188926651,1.66725378715804e-15,1.52166361863338e-13
"AL512604.2","ENSG00000233242.3","Upregulated",1.88035831925116,2.37477942218738,1.67256601411998e-15,1.52166361863338e-13
"SGO1","ENSG00000129810.15","Upregulated",228.676753766346,1.02768710007569,1.72717773049421e-15,1.55978237824571e-13
"AL731769.2","ENSG00000288107.1","Upregulated",2.32516835645869,3.54880597226785,1.75602670362171e-15,1.58105874170663e-13
"DKK3","ENSG00000050165.18","Downregulated",8081.05567696255,-1.53743722260335,1.83029374918624e-15,1.64297719971997e-13
"YBX2","ENSG00000006047.13","Upregulated",197.594335186994,3.12901908978786,2.15768773015785e-15,1.92545497180603e-13
"CDK6","ENSG00000105810.10","Downregulated",8522.51038514351,-1.56442238920671,2.15785968003151e-15,1.92545497180603e-13
"LPCAT1","ENSG00000153395.10","Downregulated",5293.87769868892,-1.27807741799394,2.21836571903406e-15,1.97355321646923e-13
"PLPPR5","ENSG00000117598.13","Downregulated",12.2289358746131,-3.55687586032562,2.23878018477019e-15,1.9858046671558e-13
"SLC7A8","ENSG00000092068.20","Downregulated",15635.2522272603,-1.80822672020588,2.2850299556215e-15,2.02083181755733e-13
"FAM89A","ENSG00000182118.8","Downregulated",1378.55774543414,-1.36797675313016,2.44589522473404e-15,2.13779824730263e-13
"HKDC1","ENSG00000156510.13","Downregulated",256.437292813137,-3.2388664363863,2.52206500322445e-15,2.19794656199374e-13
"KIF3C","ENSG00000084731.15","Downregulated",1533.92706632886,-1.23842864119061,2.60643402936563e-15,2.26486994202899e-13
"LARGE2","ENSG00000165905.18","Downregulated",3224.5395261197,-1.59216605211635,2.63647926470751e-15,2.28433733856919e-13
"ZNF365","ENSG00000138311.18","Downregulated",323.147944369103,-2.18422683838109,3.37535329174351e-15,2.88274458847992e-13
"FAM163A","ENSG00000143340.6","Upregulated",16.9024848997633,2.68302348800722,3.3915534066779e-15,2.88832804650757e-13
"RMI2","ENSG00000175643.10","Upregulated",1243.13505308685,1.18887890644418,4.05371980636411e-15,3.42298848734e-13
"GOLGA2P5","ENSG00000238105.7","Upregulated",147.499107748046,1.73460693834217,4.37030431119161e-15,3.66958248511628e-13
"DRD1","ENSG00000184845.4","Upregulated",18.8243268290691,3.49736801947027,4.41761424697606e-15,3.6989166686445e-13
"DLX1","ENSG00000144355.15","Downregulated",205.516711490385,-1.91138683980078,4.4750696441926e-15,3.73655815095546e-13
"GVQW3","ENSG00000179240.13","Upregulated",103.58341046319,1.76180173372345,4.66456112009097e-15,3.88392927581502e-13
"B3GAT3P1","ENSG00000244009.1","Upregulated",5.23564445738428,1.51918378291454,4.93227208212181e-15,4.09542991885514e-13
"PRMT8","ENSG00000111218.12","Downregulated",31.6929491593951,-4.06951860548957,5.00230311388034e-15,4.13192852771333e-13
"ASPRV1","ENSG00000244617.2","Downregulated",2584.8479496764,-3.40208543156734,5.00387437117699e-15,4.13192852771333e-13
"DSCAM","ENSG00000171587.15","Downregulated",100.270085707586,-3.47298796682404,5.05812039611465e-15,4.16521583693276e-13
"FSTL3","ENSG00000070404.10","Downregulated",3121.07188673644,-1.90254664466309,5.16191693322521e-15,4.22739783473885e-13
"GALNT6","ENSG00000139629.16","Downregulated",5339.65055162713,-1.88761473109561,5.24495323801083e-15,4.2836650871754e-13
"ATAD2","ENSG00000156802.13","Upregulated",4371.00744162576,1.00970460926635,6.19973341880469e-15,5.03593563464429e-13
"LCE1F","ENSG00000240386.3","Downregulated",102.168655249609,-3.92021511260176,6.23140312734275e-15,5.04794315128807e-13
"BFSP1","ENSG00000125864.14","Downregulated",244.323379093834,-1.45420798906414,6.27161289809548e-15,5.06678520945595e-13
"HMOX2","ENSG00000103415.12","Downregulated",5232.7775701407,-1.01761541379928,6.39076924039839e-15,5.14913407369241e-13
"IL24","ENSG00000162892.16","Downregulated",654.560694185543,-2.99221934717201,6.44977593400302e-15,5.18270704890372e-13
"IL18","ENSG00000150782.12","Downregulated",1977.42122955271,-1.5981848842797,6.53460111700261e-15,5.22547556425523e-13
"PCDHGB1","ENSG00000254221.2","Downregulated",103.244522052541,-2.90515551846185,6.53796286976935e-15,5.22547556425523e-13
"AL109936.2","ENSG00000271420.1","Upregulated",8.03424553062028,2.06691987394958,6.64142642210129e-15,5.29401382958538e-13
"RNF150","ENSG00000170153.11","Upregulated",504.540226683911,2.42227625028658,6.89349267129383e-15,5.46169635416664e-13
"MECOM","ENSG00000085276.19","Upregulated",1214.28130662952,1.82470636384398,7.37311577606064e-15,5.78572113769934e-13
"SERPINH1","ENSG00000149257.16","Downregulated",22178.8164712622,-1.31628980484728,7.37441373432172e-15,5.78572113769934e-13
"GAD2","ENSG00000136750.13","Upregulated",1.60646514835226,3.82941786567164,8.59928910596276e-15,6.72905628155599e-13
"SUN3","ENSG00000164744.13","Downregulated",40.5277239019541,-3.29921869202788,8.7570900170631e-15,6.83464581697259e-13
"C1QTNF6","ENSG00000133466.14","Downregulated",2644.96572192908,-1.57117490137594,9.46436375165045e-15,7.34827951335936e-13
"E2F7","ENSG00000165891.16","Upregulated",1137.98596274889,1.17362350831011,9.46353694341486e-15,7.34827951335936e-13
"WNT7A","ENSG00000154764.6","Downregulated",736.403282548665,-2.44376198011116,9.67115512348434e-15,7.4893826153159e-13
"RNF217","ENSG00000146373.16","Downregulated",2598.40499321485,-1.01625676580123,9.84610698696049e-15,7.60516356729259e-13
"NAV3","ENSG00000067798.16","Downregulated",416.8316546087,-2.10751043433566,9.95339445023988e-15,7.65151997450333e-13
"RAB42","ENSG00000188060.7","Upregulated",216.889132121446,1.76970590608238,9.9829144589064e-15,7.65151997450333e-13
"ZNF667","ENSG00000198046.12","Upregulated",80.7852134112205,2.18604654863942,9.96721000037139e-15,7.65151997450333e-13
"SOX14","ENSG00000168875.3","Upregulated",56.637120437836,8.01867524542886,1.0811721713111e-14,8.24448942470186e-13
"HMGB2","ENSG00000164104.12","Upregulated",6158.00889807334,1.07520067247072,1.10687280307232e-14,8.37636502011082e-13
"IQCB1","ENSG00000173226.17","Upregulated",1120.69701178047,1.05321396049393,1.25514653075364e-14,9.45058944516066e-13
"HOMER3","ENSG00000051128.19","Downregulated",1333.57853676743,-1.1328948220378,1.26247219546495e-14,9.48186403689406e-13
"AC016705.2","ENSG00000259495.3","Upregulated",63.736626133477,3.97849229344875,1.28255137139686e-14,9.58450639844877e-13
"TCP11","ENSG00000124678.20","Upregulated",82.3949137206833,3.53625786374411,1.29948258090024e-14,9.6868162863516e-13
"KRTDAP","ENSG00000188508.11","Downregulated",18294.077547914,-3.45822262122272,1.47074176115852e-14,1.08820328526115e-12
"SIGIRR","ENSG00000185187.13","Upregulated",870.815014107811,1.07809871033738,1.4817446159408e-14,1.09363728542475e-12
"AC092353.1","ENSG00000251391.5","Upregulated",4.11974090521504,3.93166158826907,1.48777934290973e-14,1.09538670242014e-12
"RNF165","ENSG00000141622.14","Upregulated",365.358122700968,2.23749108454726,1.67914566161844e-14,1.22721325469678e-12
"UPP1","ENSG00000183696.14","Downregulated",6273.73023425918,-1.70693928074261,1.69371087638196e-14,1.23483915894658e-12
"AL049775.2","ENSG00000258902.1","Downregulated",7.9623050252144,-3.61238016678584,1.76693607043801e-14,1.2850913142952e-12
"ASRGL1","ENSG00000162174.12","Upregulated",83.6283635275814,1.80657189722114,1.83965256410713e-14,1.33149865487386e-12
"CLIP4","ENSG00000115295.20","Downregulated",2392.91738862076,-1.00373922589918,1.88031415588595e-14,1.35764132240925e-12
"INSM1","ENSG00000173404.5","Upregulated",83.6158497110198,3.21339632777674,1.90784237397831e-14,1.3716800728193e-12
"HS3ST4","ENSG00000182601.7","Upregulated",67.117986730481,4.19742833880203,1.90893520103315e-14,1.3716800728193e-12
"ADAM22","ENSG00000008277.14","Upregulated",175.225551726166,2.23873367455455,1.99073527975467e-14,1.42702779334356e-12
"IGFBPL1","ENSG00000137142.5","Upregulated",117.967616657206,2.83977173690239,2.00409135547742e-14,1.43316504301271e-12
"SPICE1","ENSG00000163611.11","Upregulated",58.0702074492255,1.11631285242162,2.05294394530024e-14,1.46459666856599e-12
"CBARP","ENSG00000099625.13","Downregulated",131.708960270595,-1.34091469761511,2.18223778733258e-14,1.54944066363291e-12
"AC007611.1","ENSG00000260086.3","Downregulated",49.5287503383926,-1.6250723369126,2.41713007374148e-14,1.70006710974777e-12
"ADARB2","ENSG00000185736.16","Upregulated",136.778354202484,2.95896146357494,2.43161395949151e-14,1.70623954171644e-12
"GSDMA","ENSG00000167914.12","Downregulated",1095.53323040797,-2.90232655943241,2.48940896432292e-14,1.74270287497753e-12
"AC023593.1","ENSG00000285600.1","Upregulated",3.39238610203341,2.35316467126089,2.67379294302933e-14,1.8674069778746e-12
"ZNF285B","ENSG00000176761.7","Upregulated",6.0534464977123,1.77252953264709,2.83169333115232e-14,1.9730763882239e-12
"CT62","ENSG00000225362.10","Downregulated",35.7909602959391,-3.3970298751052,2.85899340362518e-14,1.98746583305032e-12
"LINC02432","ENSG00000248810.2","Upregulated",27.8167912736143,3.61295680717468,2.8996361449844e-14,2.01104231196923e-12
"AL033381.1","ENSG00000176515.1","Upregulated",1.18151353189602,3.86354985435748,3.15751800552537e-14,2.17978125222089e-12
"AC114296.1","ENSG00000250378.4","Downregulated",39.6347398698518,-2.72349328859892,3.23543491953739e-14,2.223301623329e-12
"CLMP","ENSG00000166250.12","Downregulated",1682.63857254527,-1.79231712222631,3.29733179145176e-14,2.26063857591917e-12
"ASCL4","ENSG00000187855.5","Upregulated",12.2502122072875,3.72588359599481,3.44005324423093e-14,2.347718529145e-12
"LINC02826","ENSG00000275212.3","Upregulated",4.91539016926651,3.19509512740554,3.43591844867639e-14,2.347718529145e-12
"AL390778.2","ENSG00000233936.1","Upregulated",19.7759920149478,4.71417617601493,3.7202644711562e-14,2.52168130548302e-12
"LINC01527","ENSG00000224308.1","Downregulated",25.8852153324664,-3.01838490361849,4.07251501256959e-14,2.74798236468917e-12
"SLC7A11","ENSG00000151012.13","Downregulated",3587.31153556955,-2.59934876969347,4.09433395271823e-14,2.75648266924895e-12
"HLF","ENSG00000108924.14","Upregulated",630.182011894576,2.46913606012223,4.24557609833971e-14,2.8518822636308e-12
"KRT90P","ENSG00000257844.2","Downregulated",9.08549842841361,-3.83682326617824,4.55865194840004e-14,3.05531892469897e-12
"ZNF157","ENSG00000147117.8","Upregulated",9.78598862513753,2.5205202748649,4.73128409359373e-14,3.16392716164885e-12
"AL807752.5","ENSG00000260190.1","Upregulated",11.822628845965,1.5389631522083,5.04514489384901e-14,3.35878554937493e-12
"SLC17A7","ENSG00000104888.10","Upregulated",115.43150484745,2.61181528975704,5.37322753197497e-14,3.561341848909e-12
"PPIF","ENSG00000108179.14","Downregulated",12024.7531924752,-1.23480287921652,5.63091615833924e-14,3.72387933197072e-12
"LINC01998","ENSG00000243321.3","Downregulated",17.8412708258451,-3.8198141960019,5.68800395405584e-14,3.75332923166969e-12
"DTL","ENSG00000143476.18","Upregulated",1764.71910953277,1.00454769820594,5.79825902090727e-14,3.81765547693745e-12
"MAGEA12","ENSG00000213401.10","Downregulated",325.528921953219,-7.14480856357566,5.97754591151403e-14,3.92705060191159e-12
"STRADA","ENSG00000266173.7","Upregulated",91.9919398528091,1.12292412018595,6.21791513597412e-14,4.07600700097672e-12
